,SO2,O3,PM10,PM25,NO2,pr
665,4.0,32,68.0,27.0,10.9,
666,3.0,36,70.0,26.0,9.4,
667,3.4,39,70.0,26.0,11.2,
668,3.2,43,69.0,24.0,8.6,
669,3.2,43,66.0,23.0,7.8,
670,2.0,42,68.0,23.0,7.7,
671,2.5,40,70.0,22.0,6.4,
672,3.5,39,70.0,22.0,6.2,
673,2.6,38,72.0,22.0,5.2,
674,3.1,37,70.0,22.0,5.2,
675,3.4,34,69.0,21.0,7.7,
676,3.9,32,68.0,20.0,8.2,
677,4.1,31,65.0,20.0,7.7,
678,4.1,31,60.0,19.0,5.3,
679,4.1,31,60.0,19.0,5.3,
680,3.5,33,52.0,18.0,7.6,
681,3.4,33,52.0,19.0,11.5,
682,3.7,33,54.0,23.0,14.5,
683,4.4,35,60.0,27.0,12.0,
684,3.0,38,61.0,31.0,11.5,
685,3.1,41,60.0,32.0,11.0,
686,2.7,43,61.0,31.0,10.9,
687,4.7,45,60.0,30.0,12.2,
688,3.6,45,60.0,29.0,14.0,
689,3.6,46,68.0,29.0,14.0,
690,3.2,47,66.0,29.0,14.8,
691,3.5,46,64.0,29.0,15.5,
692,3.5,46,64.0,29.0,15.5,
693,3.4,42,56.0,32.0,10.3,
694,3.1,41,52.0,31.0,7.8,
695,2.6,40,48.0,29.0,8.9,
696,3.4,39,44.0,26.0,10.5,
697,3.4,39,44.0,26.0,10.5,
698,2.5,36,42.0,21.0,10.2,
699,3.6,35,40.0,20.0,8.7,
700,3.4,35,39.0,18.0,7.8,
701,3.0,34,34.0,16.0,7.4,
702,4.0,32,32.0,14.0,8.9,
703,3.7,31,31.0,13.0,8.1,
704,4.4,30,28.0,10.0,7.8,
705,4.4,30,28.0,10.0,7.8,
706,4.0,29,26.0,8.0,7.6,
707,3.5,29,26.0,8.0,7.7,
708,2.7,30,26.0,8.0,8.1,
709,3.0,31,28.0,8.0,7.1,
710,2.4,32,30.0,9.0,6.7,
711,2.6,33,34.0,10.0,6.3,
712,3.4,35,47.0,10.0,6.4,
713,3.6,36,50.0,10.0,7.3,
714,3.7,36,60.0,11.0,10.2,
715,4.2,36,60.0,11.0,12.7,
716,4.2,35,54.0,12.0,12.8,
717,4.1,33,54.0,14.0,14.3,
718,3.1,31,46.0,14.0,13.9,
719,4.4,28,44.0,14.0,13.5,
720,4.0,26,42.0,14.0,13.3,
721,4.6,24,40.0,13.0,11.9,
722,4.0,22,40.0,12.0,13.2,
723,5.4,20,39.0,13.0,13.7,
724,4.6,19,37.0,13.0,13.3,
725,4.5,19,36.0,13.0,11.8,
726,4.4,18,31.0,13.0,13.8,
727,3.4,18,30.0,12.0,8.9,
728,3.4,18,27.0,12.0,9.3,
729,3.1,18,26.0,10.0,16.0,
730,3.4,18,26.0,11.0,14.5,
731,2.5,19,26.0,11.0,11.2,
732,3.1,21,28.0,11.0,10.5,
733,2.2,23,30.0,11.0,7.9,
734,1.9,25,32.0,11.0,9.1,
735,3.0,26,36.0,11.0,13.2,
736,3.5,28,38.0,12.0,11.3,
737,3.1,30,38.0,13.0,9.4,
738,3.4,31,36.0,13.0,10.4,
739,4.0,30,35.0,14.0,19.3,
740,4.0,29,35.0,15.0,19.6,
741,4.2,27,35.0,15.0,13.5,
742,3.4,26,36.0,16.0,11.9,
743,3.6,24,34.0,16.0,13.3,
744,3.4,23,34.0,16.0,10.1,
745,5.1,20,34.0,15.0,18.8,
746,0.7,19,34.0,15.0,11.5,
747,2.6,19,33.0,14.0,6.8,
748,3.5,20,33.0,13.0,9.6,
749,3.7,20,32.0,13.0,7.7,
750,3.6,21,32.0,12.0,3.7,
751,3.0,22,32.0,12.0,8.9,
752,3.6,20,30.0,11.0,14.7,
753,4.4,20,28.0,10.0,15.7,
754,3.6,20,28.0,12.0,13.3,
755,2.1,19,29.0,13.0,12.2,
756,4.0,20,32.0,14.0,10.8,
757,2.2,21,34.0,15.0,10.9,
758,3.2,22,34.0,14.0,8.6,
759,3.5,25,35.0,15.0,7.7,
760,3.9,28,35.0,15.0,9.3,
761,4.2,31,35.0,15.0,9.3,
762,5.9,33,34.0,15.0,11.2,
763,5.6,34,34.0,14.0,16.0,
764,6.1,34,34.0,13.0,15.9,
765,6.5,34,34.0,13.0,11.8,
766,6.5,31,34.0,13.0,12.8,
767,5.4,29,34.0,14.0,15.4,
768,5.9,26,33.0,13.0,16.4,
769,6.0,24,33.0,13.0,15.5,
770,6.5,23,32.0,13.0,11.8,
771,6.4,21,30.0,13.0,14.2,
772,7.3,20,31.0,14.0,16.4,
773,6.3,19,32.0,14.0,14.5,
774,7.1,18,34.0,16.0,15.4,
775,7.4,18,36.0,17.0,16.3,
776,7.5,18,36.0,17.0,17.8,
777,6.1,19,34.0,17.0,11.0,
778,5.8,20,34.0,17.0,9.7,
779,3.9,22,34.0,16.0,9.9,
780,3.7,26,32.0,16.0,11.4,
781,6.5,30,34.0,15.0,10.1,
782,1.2,34,36.0,15.0,8.4,
783,2.9,39,38.0,16.0,7.2,
784,4.1,43,42.0,15.0,9.9,
785,4.0,45,44.0,15.0,10.4,
786,4.5,46,44.0,13.0,14.4,
787,4.7,45,44.0,13.0,20.0,
788,5.4,42,44.0,14.0,22.0,
789,5.8,38,46.0,16.0,20.5,
790,4.7,35,48.0,18.0,16.0,
791,6.3,31,48.0,19.0,16.9,
792,4.5,28,48.0,18.0,15.2,
793,5.2,25,46.0,17.0,16.5,
794,4.1,22,43.0,16.0,19.3,
795,4.2,20,42.0,16.0,19.5,
796,6.4,18,42.0,16.0,23.4,
797,6.4,18,42.0,16.0,23.4,
798,6.4,0,42.0,16.0,23.4,
799,5.9,13,45.0,18.0,20.9,
800,5.5,11,44.0,19.0,23.4,
801,6.3,10,42.0,19.0,20.8,
802,6.3,10,44.0,21.0,17.2,
803,5.6,12,46.0,22.0,15.7,
804,5.2,15,48.0,24.0,16.4,
805,4.7,20,51.0,24.0,15.8,
806,4.7,25,52.0,22.0,12.2,
807,4.9,32,52.0,21.0,8.8,
808,5.9,40,50.0,21.0,13.0,
809,5.1,45,48.0,21.0,10.5,
810,4.7,48,47.0,21.0,10.8,
811,4.2,50,45.0,21.0,10.8,
812,3.9,51,46.0,21.0,10.1,
813,4.7,50,46.0,22.0,9.1,
814,4.4,48,46.0,22.0,8.4,
815,4.6,43,48.0,22.0,16.5,
816,7.5,37,49.0,21.0,26.6,
817,6.5,33,51.0,21.0,15.8,
818,12.7,30,52.0,22.0,23.6,
819,5.4,28,54.0,24.0,9.8,
820,6.9,26,58.0,26.0,10.7,
821,6.8,26,64.0,25.0,8.6,
822,6.8,25,65.0,26.0,7.6,
823,5.5,24,68.0,28.0,9.2,
824,5.6,25,74.0,28.0,18.0,
825,5.4,23,78.0,30.0,19.4,
826,5.2,23,82.0,33.0,22.3,
827,14.8,22,86.0,38.0,36.7,
828,13.2,21,86.0,44.0,29.6,
829,16.2,21,88.0,49.0,30.5,
830,13.0,23,94.0,53.0,23.6,
831,12.5,26,98.0,54.0,24.7,
832,10.4,32,98.0,54.0,23.8,
833,11.2,37,99.0,56.0,20.8,
834,8.5,41,96.0,54.0,23.4,
835,6.6,45,92.0,54.0,20.6,
836,6.3,50,88.0,54.0,11.2,
837,6.9,53,88.0,58.0,14.0,
838,6.5,51,92.0,66.0,24.7,
839,7.1,45,100.0,76.0,39.3,
840,7.0,39,108.0,85.0,37.9,
841,7.0,32,109.0,87.0,37.8,
842,7.3,25,106.0,82.0,35.0,
843,7.0,19,98.0,74.0,33.6,
844,7.4,14,86.0,64.0,23.1,
845,7.1,9,76.0,55.0,23.9,
846,7.4,8,70.0,51.0,18.5,
847,6.9,8,68.0,49.0,19.1,
848,7.6,8,68.0,49.0,26.2,
849,8.9,9,70.0,49.0,27.5,
850,9.0,10,70.0,49.0,20.0,
851,6.9,13,69.0,50.0,12.5,
852,4.7,16,68.0,47.0,8.2,
853,4.4,19,62.0,40.0,6.6,
854,4.5,23,57.0,32.0,6.4,
855,4.2,26,54.0,25.0,7.2,
856,4.7,30,55.0,21.0,8.7,
857,4.7,35,58.0,19.0,7.4,
858,4.7,38,60.0,18.0,9.1,
859,4.4,39,59.0,17.0,10.8,
860,4.9,39,54.0,15.0,8.1,
861,4.7,39,50.0,14.0,6.9,
862,4.1,38,44.0,12.0,6.2,
863,4.0,37,40.0,8.0,6.7,
864,3.0,36,40.0,7.0,6.3,
865,3.5,35,41.0,8.0,5.7,
866,3.7,35,40.0,8.0,5.4,
867,2.5,35,38.0,8.0,4.1,
868,3.5,35,35.0,7.0,4.1,
869,3.5,35,31.0,6.0,3.8,
870,3.9,36,28.0,5.0,4.1,
871,3.9,36,24.0,4.0,4.6,
872,3.0,35,24.0,4.0,5.8,
873,3.6,34,22.0,4.0,6.2,
874,2.9,34,22.0,5.0,5.4,
875,2.7,33,21.0,5.0,5.9,
876,3.0,33,20.0,5.0,5.4,
877,3.2,32,19.0,5.0,5.9,
878,3.6,32,19.0,4.0,7.8,
879,3.0,32,20.0,4.0,7.6,
880,4.1,32,20.0,5.0,9.9,
881,3.0,32,22.0,8.0,10.9,
882,4.0,31,24.0,10.0,13.3,
883,4.0,30,26.0,13.0,14.9,
884,3.7,28,29.0,14.0,13.3,
885,3.1,27,31.0,14.0,12.7,
886,3.5,25,33.0,14.0,14.3,
887,4.0,22,35.0,12.0,16.3,
888,4.2,20,35.0,12.0,18.9,
889,4.1,18,34.0,12.0,17.0,
890,3.9,17,34.0,13.0,12.2,
891,3.4,16,31.0,13.0,12.2,
892,3.4,15,30.0,12.0,15.2,
893,3.7,14,28.0,10.0,11.3,
894,4.1,14,28.0,9.0,8.9,
895,3.2,15,29.0,8.0,8.7,
896,3.5,16,27.0,8.0,11.8,
897,3.7,17,28.0,9.0,15.9,
898,3.2,18,26.0,9.0,10.2,
899,3.1,19,26.0,9.0,11.4,
900,3.4,21,25.0,8.0,13.4,
901,2.9,23,24.0,7.0,10.3,
902,3.0,25,24.0,7.0,8.3,
903,3.4,26,24.0,7.0,10.5,
904,3.2,28,26.0,7.0,9.4,
905,4.4,29,26.0,8.0,13.3,
906,4.0,29,26.0,8.0,14.7,
907,3.6,29,26.0,7.0,14.8,
908,3.6,30,26.0,7.0,11.2,
909,3.7,30,26.0,6.0,9.4,
910,2.7,29,26.0,6.0,10.4,
911,3.7,28,26.0,6.0,10.4,
912,3.2,27,25.0,6.0,11.3,
913,3.4,27,25.0,6.0,10.1,
914,2.7,27,24.0,6.0,9.4,
915,3.1,27,24.0,6.0,9.7,
916,3.9,26,24.0,6.0,9.8,
917,4.0,25,24.0,5.0,10.2,
918,4.0,24,23.0,5.0,10.7,
919,3.5,23,22.0,5.0,10.5,
920,4.0,22,20.0,5.0,13.3,
921,4.4,21,20.0,5.0,13.3,
922,4.0,19,21.0,5.0,19.4,
923,4.4,18,22.0,5.0,17.2,
924,3.6,19,26.0,5.0,15.4,
925,4.1,20,29.0,5.0,15.2,
926,3.6,23,32.0,5.0,13.7,
927,5.0,26,37.0,5.0,11.0,
928,6.1,29,38.0,5.0,11.9,
929,6.0,31,38.0,5.0,8.4,
930,5.5,34,37.0,5.0,10.1,
931,5.5,36,35.0,5.0,11.4,
932,5.5,37,34.0,5.0,9.7,
933,5.1,36,33.0,5.0,9.3,
934,5.4,35,34.0,8.0,8.9,
935,5.2,34,35.0,8.0,6.7,
936,5.0,32,36.0,8.0,7.7,
937,5.1,30,37.0,8.0,10.1,
938,5.4,30,37.0,10.0,4.1,
939,4.2,31,36.0,9.0,2.8,
940,4.9,31,32.0,9.0,4.1,
941,5.6,31,28.0,8.0,4.9,
942,5.9,30,29.0,6.0,6.1,
943,5.4,29,29.0,7.0,6.4,
944,5.6,28,31.0,7.0,10.9,
945,5.2,28,32.0,8.0,11.5,
946,5.1,26,30.0,9.0,10.4,
947,4.4,24,28.0,9.0,10.3,
948,4.2,24,27.0,8.0,8.8,
949,1.1,23,26.0,7.0,11.7,
950,1.0,23,23.0,8.0,10.4,
951,1.6,24,24.0,9.0,11.8,
952,1.3,26,26.0,10.0,11.8,
953,1.3,27,27.0,10.0,9.7,
954,1.5,29,28.0,10.0,10.3,
955,2.5,29,27.0,10.0,13.4,
956,1.9,29,26.0,10.0,12.5,
957,2.2,29,25.0,10.0,11.0,
958,2.6,29,24.0,10.0,10.8,
959,1.1,29,24.0,10.0,10.3,
960,1.2,28,24.0,10.0,9.4,
961,1.5,27,22.0,9.0,8.7,
962,1.3,27,21.0,8.0,7.7,
963,0.7,26,20.0,6.0,9.2,
964,1.7,25,18.0,5.0,9.7,
965,2.4,25,20.0,4.0,6.1,
966,2.4,26,22.0,6.0,6.9,
967,2.4,26,22.0,6.0,6.9,
968,2.6,27,30.0,12.0,10.2,
969,2.7,28,32.0,15.0,10.2,
970,2.2,29,34.0,16.0,10.8,
971,2.0,31,34.0,16.0,11.5,
972,2.9,35,39.0,18.0,9.3,
973,2.6,38,48.0,21.0,10.5,
974,3.2,40,57.0,26.0,11.4,
975,2.9,42,69.0,30.0,11.9,
976,3.0,44,78.0,32.0,10.5,
977,3.1,45,80.0,32.0,9.6,
978,2.9,46,84.0,30.0,10.7,
979,2.9,45,76.0,26.0,13.5,
980,3.0,38,58.0,20.0,10.8,
981,2.9,37,58.0,21.0,11.2,
982,2.6,36,58.0,21.0,9.6,
983,2.4,36,56.0,20.0,6.2,
984,2.6,36,53.0,18.0,6.7,
985,1.5,37,50.0,15.0,7.4,
986,3.5,37,46.0,14.0,7.4,
987,3.5,37,44.0,13.0,7.2,
988,3.5,37,41.0,12.0,6.2,
989,3.2,38,40.0,12.0,6.3,
990,3.2,38,38.0,11.0,7.6,
991,3.2,38,38.0,11.0,7.6,
992,2.7,36,36.0,11.0,15.5,
993,1.7,35,38.0,10.0,15.4,
994,1.7,35,39.0,10.0,12.0,
995,2.7,34,41.0,10.0,11.5,
996,2.6,34,44.0,10.0,11.8,
997,2.0,34,44.0,10.0,12.9,
998,3.5,34,44.0,11.0,14.8,
999,3.9,33,46.0,10.0,18.1,
1000,3.7,33,48.0,10.0,19.4,
1001,3.9,33,48.0,11.0,17.9,
1002,3.9,33,48.0,11.0,17.9,
1003,3.9,33,48.0,11.0,17.9,
1004,3.9,33,48.0,11.0,17.9,
1005,3.9,29,44.0,13.0,14.8,
1006,1.3,28,42.0,11.0,13.4,
1007,9.0,27,42.0,11.0,12.8,
1008,3.1,26,42.0,11.0,14.5,
1009,1.7,25,44.0,11.0,13.0,
1010,3.1,25,44.0,12.0,11.4,
1011,3.6,24,42.0,13.0,14.0,
1012,3.6,22,40.0,13.0,14.2,
1013,3.2,22,39.0,13.0,11.2,
1014,2.9,22,37.0,12.0,10.4,
1015,1.7,23,34.0,12.0,11.0,
1016,2.4,25,33.0,12.0,6.8,
1017,2.6,27,30.0,11.0,10.4,
1018,1.2,29,28.0,11.0,10.9,
1019,2.2,31,28.0,10.0,9.2,
1020,2.5,35,26.0,10.0,6.9,
1021,1.9,37,24.0,10.0,8.4,
1022,2.7,39,23.0,9.0,12.0,
1023,3.4,40,24.0,9.0,13.2,
1024,3.2,39,24.0,8.0,11.3,
1025,2.7,40,25.0,7.0,7.8,
1026,3.1,40,25.0,7.0,6.8,
1027,3.2,39,24.0,7.0,7.1,
1028,3.5,38,24.0,6.0,8.4,
1029,3.1,36,24.0,7.0,13.8,
1030,2.9,35,25.0,7.0,9.7,
1031,3.1,34,28.0,9.0,8.6,
1032,3.2,33,31.0,11.0,6.4,
1033,1.9,33,32.0,11.0,3.8,
1034,3.4,32,32.0,11.0,5.6,
1035,3.5,31,31.0,10.0,7.1,
1036,3.6,30,31.0,11.0,8.3,
1037,3.4,30,32.0,12.0,9.6,
1038,3.7,29,35.0,13.0,7.7,
1039,1.9,29,35.0,15.0,8.7,
1040,2.7,28,35.0,15.0,9.2,
1041,3.0,27,34.0,15.0,10.1,
1042,2.9,26,33.0,14.0,8.6,
1043,3.4,28,34.0,14.0,5.7,
1044,3.2,30,35.0,14.0,5.1,
1045,3.0,32,36.0,14.0,5.3,
1046,3.6,34,40.0,14.0,5.9,
1047,3.7,36,39.0,14.0,7.6,
1048,3.7,38,40.0,14.0,6.6,
1049,3.9,39,38.0,14.0,10.3,
1050,3.9,39,35.0,15.0,9.2,
1051,4.5,38,34.0,14.0,9.2,
1052,3.1,36,32.0,12.0,10.7,
1053,3.5,35,30.0,10.0,9.3,
1054,3.6,33,30.0,9.0,7.6,
1055,3.0,33,30.0,9.0,6.2,
1056,3.6,32,30.0,9.0,5.6,
1057,2.6,33,30.0,9.0,4.6,
1058,3.4,33,28.0,9.0,6.1,
1059,3.6,34,29.0,9.0,5.8,
1060,3.5,34,29.0,8.0,5.7,
1061,3.6,35,30.0,7.0,6.7,
1062,3.6,35,30.0,7.0,8.4,
1063,3.6,34,29.0,7.0,12.2,
1064,3.4,33,29.0,7.0,12.3,
1065,4.2,32,30.0,8.0,13.2,
1066,4.1,32,30.0,9.0,13.4,
1067,5.1,33,34.0,9.0,10.9,
1068,4.4,34,38.0,10.0,8.3,
1069,3.5,36,42.0,11.0,6.4,
1070,4.0,38,49.0,11.0,8.2,
1071,4.1,40,52.0,13.0,9.2,
1072,4.5,41,56.0,14.0,11.0,
1073,4.0,41,56.0,16.0,16.2,
1074,4.5,41,54.0,16.0,14.8,
1075,4.9,39,53.0,16.0,13.8,
1076,4.0,37,52.0,16.0,12.7,
1077,4.1,33,50.0,15.0,15.7,
1078,4.5,29,50.0,15.0,18.9,
1079,4.9,24,50.0,14.0,25.6,
1080,6.0,19,50.0,15.0,29.2,
1081,6.0,15,52.0,15.0,27.9,
1082,6.1,12,52.0,16.0,25.6,
1083,6.1,9,53.0,17.0,24.0,
1084,7.8,6,53.0,18.0,25.7,
1085,8.0,4,54.0,19.0,24.4,
1086,11.4,2,54.0,20.0,27.4,
1087,9.0,2,56.0,21.0,25.7,
1088,8.3,2,58.0,24.0,31.5,
1089,8.0,4,61.0,28.0,25.7,
1090,7.0,8,66.0,30.0,19.8,
1091,7.0,12,66.0,31.0,10.9,
1092,6.1,18,64.0,28.0,7.8,
1093,4.9,25,62.0,25.0,7.8,
1094,5.4,32,60.0,25.0,10.7,
1095,6.0,38,62.0,25.0,12.7,
1096,5.2,44,68.0,28.0,12.8,
1097,5.4,48,71.0,30.0,15.2,
1098,5.5,50,75.0,31.0,14.0,
1099,5.5,50,75.0,31.0,14.0,
1100,4.9,48,75.0,29.0,11.7,
1101,5.1,44,73.0,27.0,13.9,
1102,10.8,39,70.0,27.0,28.1,
1103,13.0,33,70.0,28.0,23.9,
1104,8.8,28,74.0,33.0,24.6,
1105,3.4,23,84.0,39.0,17.2,
1106,4.9,21,92.0,46.0,12.4,
1107,4.9,19,97.0,51.0,11.9,
1108,5.2,17,100.0,54.0,13.3,
1109,4.1,16,100.0,57.0,11.3,
1110,4.5,17,97.0,58.0,14.2,
1111,5.4,18,97.0,60.0,19.1,
1112,4.7,20,96.0,63.0,18.4,
1113,5.0,22,93.0,65.0,21.1,
1114,6.9,24,94.0,71.0,21.3,
1115,9.1,28,97.0,75.0,22.1,
1116,10.7,31,99.0,75.0,25.2,
1117,12.4,35,98.0,73.0,19.3,
1118,8.8,39,92.0,66.0,20.8,
1119,6.3,44,84.0,60.0,16.9,
1120,4.9,47,78.0,56.0,16.5,
1121,6.0,49,74.0,56.0,23.8,
1122,5.0,48,79.0,63.0,16.7,
1123,4.7,46,76.0,61.0,10.3,
1124,4.4,44,70.0,54.0,7.1,
1125,4.4,42,66.0,48.0,6.6,
1126,5.1,41,58.0,38.0,3.6,
1127,3.0,40,55.0,34.0,3.7,
1128,4.6,38,54.0,32.0,4.6,
1129,5.2,38,50.0,28.0,3.1,
1130,3.4,39,49.0,23.0,3.7,
1131,4.4,41,47.0,21.0,4.2,
1132,4.4,40,45.0,19.0,4.8,
1133,4.1,40,42.0,18.0,3.6,
1134,3.4,38,40.0,15.0,4.6,
1135,3.9,36,37.0,14.0,10.7,
1136,3.7,35,36.0,13.0,11.0,
1137,2.4,33,34.0,12.0,8.9,
1138,4.7,32,34.0,11.0,8.4,
1139,3.4,32,34.0,10.0,6.9,
1140,4.4,33,35.0,10.0,6.4,
1141,3.6,34,36.0,10.0,6.3,
1142,3.5,34,37.0,11.0,9.4,
1143,2.6,35,37.0,11.0,10.2,
1144,3.0,36,38.0,12.0,9.8,
1145,4.7,36,37.0,11.0,9.7,
1146,4.9,36,38.0,11.0,7.6,
1147,4.5,36,36.0,11.0,5.9,
1148,4.7,36,36.0,10.0,5.8,
1149,2.4,35,34.0,9.0,5.7,
1150,4.2,35,32.0,9.0,5.3,
1151,5.9,35,30.0,8.0,4.4,
1152,4.0,35,29.0,7.0,4.4,
1153,7.0,35,29.0,7.0,3.9,
1154,3.2,36,30.0,6.0,4.2,
1155,3.1,36,30.0,5.0,4.7,
1156,3.1,36,30.0,5.0,4.6,
1157,2.5,36,30.0,5.0,5.3,
1158,3.1,37,30.0,7.0,6.1,
1159,4.5,37,31.0,8.0,9.3,
1160,4.5,37,31.0,8.0,9.3,
1161,4.5,36,34.0,10.0,11.2,
1162,4.2,35,35.0,9.0,11.9,
1163,3.2,35,38.0,9.0,10.9,
1164,3.5,35,39.0,9.0,8.9,
1165,3.5,35,39.0,9.0,8.9,
1166,4.4,34,41.0,9.0,10.4,
1167,3.4,34,42.0,10.0,12.9,
1168,4.2,34,44.0,10.0,12.7,
1169,4.6,34,43.0,10.0,15.9,
1170,3.0,33,42.0,11.0,15.0,
1171,4.1,32,40.0,10.0,13.2,
1172,3.6,31,36.0,11.0,11.2,
1173,3.6,31,35.0,11.0,10.1,
1174,3.1,30,34.0,11.0,10.3,
1175,3.7,30,34.0,10.0,8.8,
1176,4.0,30,32.0,10.0,8.3,
1177,4.5,31,32.0,9.0,7.4,
1178,4.7,32,32.0,9.0,6.4,
1179,4.0,33,32.0,10.0,5.9,
1180,3.6,33,32.0,10.0,6.6,
1181,5.4,33,31.0,10.0,6.7,
1182,4.7,33,30.0,10.0,8.7,
1183,4.4,33,30.0,9.0,12.2,
1184,3.9,32,30.0,8.0,10.5,
1185,4.7,32,30.0,8.0,10.8,
1186,4.6,31,29.0,9.0,13.4,
1187,4.6,31,30.0,10.0,9.7,
1188,3.7,32,34.0,10.0,5.9,
1189,3.9,33,38.0,10.0,5.6,
1190,4.6,34,40.0,10.0,5.9,
1191,3.6,35,42.0,9.0,7.3,
1192,5.0,36,40.0,10.0,9.8,
1193,3.7,36,36.0,10.0,10.3,
1194,4.2,36,35.0,10.0,8.3,
1195,4.4,35,34.0,11.0,10.1,
1196,4.6,33,35.0,11.0,8.8,
1197,3.5,32,36.0,11.0,6.1,
1198,3.4,31,36.0,11.0,4.6,
1199,5.0,31,36.0,11.0,4.1,
1200,3.6,32,34.0,11.0,4.4,
1201,4.1,32,30.0,11.0,3.9,
1202,3.7,33,28.0,10.0,3.5,
1203,4.2,35,26.0,10.0,3.1,
1204,4.9,36,25.0,9.0,3.3,
1205,3.7,37,24.0,9.0,3.8,
1206,2.9,37,24.0,9.0,4.2,
1207,3.9,37,24.0,9.0,6.1,
1208,4.0,37,26.0,9.0,4.9,
1209,3.5,37,26.0,9.0,5.3,
1210,3.9,37,26.0,9.0,5.3,
1211,4.0,37,26.0,10.0,6.2,
1212,3.7,37,26.0,10.0,5.4,
1213,4.4,37,28.0,10.0,4.8,
1214,4.7,38,28.0,10.0,5.2,
1215,5.8,39,29.0,10.0,6.7,
1216,4.5,39,32.0,10.0,8.1,
1217,5.1,39,33.0,11.0,6.6,
1218,4.6,39,32.0,11.0,6.9,
1219,4.1,38,33.0,11.0,9.1,
1220,4.5,38,33.0,12.0,6.6,
1221,5.4,37,32.0,11.0,4.2,
1222,4.4,38,34.0,10.0,3.2,
1223,4.7,38,32.0,11.0,3.1,
1224,3.9,38,32.0,10.0,3.8,
1225,3.9,39,32.0,10.0,4.7,
1226,5.0,39,30.0,10.0,5.6,
1227,4.4,39,30.0,10.0,6.3,
1228,5.2,39,28.0,10.0,7.3,
1229,5.9,39,28.0,11.0,7.1,
1230,5.0,37,28.0,11.0,10.2,
1231,4.6,36,30.0,12.0,10.5,
1232,4.9,35,32.0,13.0,7.9,
1233,7.1,34,36.0,13.0,8.1,
1234,3.9,34,40.0,14.0,10.3,
1235,3.4,34,46.0,14.0,7.9,
1236,5.0,36,52.0,14.0,7.4,
1237,5.6,38,60.0,14.0,7.8,
1238,5.2,40,67.0,16.0,8.7,
1239,4.0,43,74.0,18.0,12.4,
1240,4.0,43,74.0,18.0,12.4,
1241,5.9,45,75.0,25.0,21.1,
1242,7.3,46,74.0,29.0,18.5,
1243,4.9,48,73.0,34.0,15.3,
1244,3.5,48,77.0,40.0,12.0,
1245,5.8,48,78.0,42.0,9.7,
1246,6.8,48,78.0,41.0,8.1,
1247,2.5,48,75.0,39.0,7.7,
1248,4.0,48,72.0,35.0,5.9,
1249,3.0,50,68.0,32.0,5.2,
1250,4.7,50,66.0,32.0,5.6,
1251,9.4,50,64.0,31.0,5.9,
1252,6.8,50,64.0,31.0,5.7,
1253,5.6,49,63.0,32.0,6.4,
1254,5.4,48,62.0,31.0,8.2,
1255,5.4,48,62.0,31.0,8.2,
1256,4.1,47,58.0,27.0,9.1,
1257,3.6,46,58.0,25.0,8.7,
1258,5.1,45,57.0,23.0,10.2,
1259,4.7,44,57.0,22.0,12.8,
1260,5.2,43,58.0,23.0,11.7,
1261,4.0,43,60.0,23.0,10.9,
1262,3.5,43,62.0,25.0,8.2,
1263,4.5,43,61.0,25.0,9.1,
1264,6.0,43,58.0,24.0,10.2,
1265,6.1,42,56.0,23.0,17.3,
1266,5.9,40,54.0,23.0,16.4,
1267,5.6,39,54.0,23.0,12.9,
1268,5.0,39,53.0,23.0,9.8,
1269,5.2,39,52.0,23.0,8.4,
1270,5.9,39,48.0,22.0,6.7,
1271,5.1,39,46.0,22.0,5.9,
1272,6.1,39,44.0,21.0,6.4,
1273,6.9,40,44.0,20.0,6.7,
1274,5.0,41,42.0,19.0,5.4,
1275,5.4,42,42.0,19.0,6.4,
1276,5.1,42,40.0,19.0,6.7,
1277,5.1,41,38.0,18.0,6.2,
1278,5.1,40,36.0,17.0,8.6,
1279,4.7,37,34.0,16.0,15.8,
1280,4.6,36,34.0,15.0,14.5,
1281,7.0,34,36.0,14.0,17.0,
1282,5.6,33,40.0,15.0,18.9,
1283,5.0,32,44.0,16.0,20.1,
1284,5.0,32,44.0,16.0,20.1,
1285,7.3,30,48.0,20.0,20.0,
1286,4.9,29,48.0,21.0,21.9,
1287,6.5,28,48.0,19.0,27.2,
1288,6.3,27,46.0,19.0,24.0,
1289,5.6,25,46.0,19.0,32.6,
1290,6.0,23,47.0,20.0,24.2,
1291,4.4,21,47.0,22.0,19.5,
1292,4.7,19,46.0,22.0,18.5,
1293,5.0,17,44.0,22.0,16.5,
1294,5.0,16,40.0,21.0,17.2,
1295,5.6,15,38.0,20.0,17.9,
1296,5.0,13,36.0,20.0,20.0,
1297,5.8,14,36.0,19.0,14.9,
1298,4.6,13,35.0,19.0,14.2,
1299,4.5,13,35.0,19.0,10.2,
1300,4.0,14,34.0,18.0,10.4,
1301,5.2,13,33.0,18.0,14.5,
1302,7.8,13,32.0,18.0,18.0,
1303,3.0,12,31.0,18.0,18.1,
1304,5.1,11,31.0,18.0,17.2,
1305,6.0,11,30.0,17.0,21.5,
1306,7.3,11,30.0,17.0,23.0,
1307,5.6,11,30.0,16.0,18.9,
1308,6.8,12,30.0,17.0,17.0,
1309,4.1,14,31.0,17.0,21.0,
1310,4.7,16,32.0,18.0,17.0,
1311,4.9,19,30.0,19.0,9.6,
1312,6.6,23,28.0,14.0,11.3,
1313,6.3,26,26.0,9.0,13.2,
1314,5.6,27,24.0,10.0,14.5,
