,SO2,CO,O3,PM10,PM25,NO2,NO,pr
5876,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5877,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5878,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5879,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5880,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5881,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5882,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5883,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5884,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5885,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5886,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5887,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5888,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5889,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5890,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5891,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5892,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5893,1.4,0.29,20.0,9.0,11.0,13.0,0.5,
5894,2.7,0.6,5.9,16.0,14.0,13.0,12.0,
5895,1.8,0.37,16.0,13.0,13.0,8.9,5.5,
5896,1.9,0.43,32.0,11.0,13.0,11.0,3.1,
5897,1.9,0.46,31.0,11.0,13.0,15.0,1.7,
5898,1.9,0.4,18.0,18.0,13.0,15.0,2.4,
5899,1.5,0.33,16.0,26.0,19.0,12.0,1.3,
5900,1.6,0.58,4.3,20.0,15.0,25.0,5.4,
5901,2.3,0.92,1.1,20.0,15.0,32.0,10.0,
5902,3.8,0.95,-0.7,16.0,15.0,30.0,21.0,
5903,2.3,0.7,-0.5,24.0,15.0,19.0,11.0,
5904,1.9,0.6,-0.2,28.0,21.0,16.0,9.3,
5905,1.8,0.44,-0.6,19.0,16.0,13.0,6.6,
5906,1.6,0.34,-0.4,4.0,7.0,12.0,3.9,
5907,1.1,0.25,3.7,8.0,7.0,4.6,1.3,
5908,1.2,0.18,5.9,8.0,7.0,4.3,1.0,
5909,1.1,0.19,9.4,11.0,11.0,3.3,1.1,
5910,1.1,0.18,7.4,8.0,9.0,4.7,1.4,
5911,1.0,0.22,7.0,8.0,8.0,6.7,1.5,
5912,1.3,0.34,3.3,8.0,11.0,10.0,4.4,
5913,1.3,0.45,2.1,6.0,11.0,10.0,7.0,
5914,1.6,0.34,1.9,6.0,12.0,8.8,9.3,
5915,1.2,0.34,12.0,4.0,8.0,8.2,4.1,
5916,1.3,0.46,14.0,4.0,10.0,13.0,3.9,
5917,1.4,0.44,14.0,4.0,10.0,12.0,4.0,
5918,1.4,0.41,12.0,8.0,13.0,11.0,3.6,
5919,1.1,0.37,10.0,11.0,12.0,10.0,2.5,
5920,1.1,0.43,6.3,13.0,12.0,12.0,4.0,
5921,2.3,0.76,-0.1,13.0,11.0,17.0,14.0,
5922,2.0,0.85,-0.4,21.0,13.0,15.0,17.0,
5923,2.0,0.6,-0.6,26.0,15.0,12.0,17.0,
5924,1.9,0.61,-0.7,26.0,13.0,13.0,23.0,
5925,1.8,0.68,-0.6,25.0,12.0,8.6,22.0,
5926,1.6,0.53,-0.7,22.0,13.0,7.8,15.0,
5927,1.6,0.47,-0.8,22.0,10.0,8.1,8.4,
5928,1.7,0.34,-0.7,24.0,12.0,8.2,6.6,
5929,1.9,0.27,-0.6,15.0,12.0,7.5,3.2,
5930,2.0,0.3,-0.6,17.0,11.0,7.5,5.9,
5931,1.8,0.31,-0.7,15.0,11.0,4.7,9.4,
5932,2.2,0.32,0.1,22.0,12.0,5.4,13.0,
5933,3.9,0.63,3.3,25.0,13.0,10.0,16.0,
5934,2.6,0.76,42.0,42.0,24.0,21.0,2.9,
5935,2.6,0.54,48.0,46.0,23.0,19.0,2.5,
5936,2.2,0.32,38.0,51.0,22.0,13.0,2.2,
5937,1.7,0.3,40.0,54.0,20.0,10.0,1.6,
5938,1.7,0.25,43.0,51.0,20.0,8.8,1.1,
5939,1.7,0.25,43.0,49.0,19.0,9.3,1.5,
5940,1.8,0.28,41.0,44.0,19.0,9.8,1.3,
5941,2.3,0.37,38.0,48.0,23.0,14.0,1.5,
5942,2.0,0.52,22.0,63.0,24.0,17.0,0.8,
5943,2.0,0.49,16.0,59.0,21.0,18.0,0.6,
5944,2.0,0.43,17.0,51.0,20.0,15.0,0.9,
5945,1.9,0.47,14.0,46.0,21.0,16.0,0.1,
5946,2.1,0.45,11.0,55.0,23.0,16.0,1.0,
5947,2.2,0.31,8.3,63.0,23.0,14.0,0.3,
5948,2.4,0.33,5.5,59.0,24.0,15.0,0.4,
5949,2.3,0.33,3.0,63.0,24.0,16.0,1.4,
5950,2.2,0.28,3.5,56.0,21.0,15.0,1.2,
5951,2.1,0.26,3.4,38.0,20.0,15.0,0.8,
5952,2.1,0.31,3.8,23.0,18.0,15.0,3.6,
5953,2.3,0.46,7.3,21.0,19.0,14.0,8.1,
5954,2.0,0.5,15.0,23.0,19.0,11.0,5.8,
5955,2.1,0.41,22.0,32.0,18.0,12.0,4.2,
5956,2.1,0.29,22.0,44.0,18.0,9.2,2.2,
5957,2.1,0.29,22.0,44.0,18.0,9.2,2.2,
5958,2.1,0.31,44.0,34.0,19.0,10.0,2.1,
5959,2.0,0.28,44.0,27.0,19.0,9.2,1.2,
5960,2.1,0.28,44.0,28.0,19.0,11.0,1.9,
5961,2.2,0.55,16.0,35.0,18.0,20.0,0.4,
5962,2.1,0.49,15.0,28.0,15.0,18.0,0.9,
5963,2.1,0.49,15.0,28.0,15.0,18.0,0.9,
5964,2.2,0.49,13.0,36.0,15.0,18.0,0.7,
5965,2.0,0.43,14.0,32.0,15.0,15.0,0.4,
5966,2.1,0.34,17.0,36.0,15.0,9.2,1.2,
5967,2.0,0.26,20.0,30.0,14.0,7.6,0.6,
5968,1.8,0.23,20.0,28.0,13.0,6.6,1.5,
5969,1.5,0.19,21.0,24.0,12.0,6.3,2.5,
5970,1.5,0.17,21.0,21.0,16.0,6.1,2.4,
5971,1.5,0.17,22.0,18.0,16.0,6.0,2.4,
5972,1.3,0.16,21.0,19.0,13.0,5.5,2.0,
5973,1.2,0.17,20.0,18.0,13.0,4.8,2.7,
5974,1.2,0.21,18.0,20.0,14.0,7.0,2.4,
5975,1.3,0.32,20.0,18.0,14.0,9.5,3.4,
5976,1.3,0.3,28.0,22.0,14.0,7.5,3.6,
5977,1.4,0.29,32.0,13.0,13.0,9.1,3.8,
5978,1.8,0.32,39.0,23.0,15.0,12.0,4.6,
5979,1.8,0.32,47.0,30.0,20.0,12.0,3.8,
5980,1.5,0.3,49.0,40.0,21.0,11.0,3.1,
5981,1.4,0.28,47.0,34.0,19.0,9.4,2.7,
5982,1.5,0.3,47.0,31.0,16.0,9.9,2.7,
5983,1.4,0.3,39.0,32.0,17.0,11.0,3.8,
5984,1.5,0.34,32.0,25.0,19.0,14.0,2.9,
5985,1.4,0.46,24.0,24.0,18.0,17.0,1.8,
5986,1.4,0.51,19.0,30.0,18.0,18.0,3.0,
5987,1.6,0.46,18.0,36.0,17.0,17.0,2.7,
5988,1.5,0.4,20.0,37.0,16.0,14.0,2.1,
5989,1.3,0.35,22.0,24.0,18.0,11.0,2.2,
5990,1.3,0.38,21.0,20.0,17.0,12.0,2.2,
5991,1.4,0.34,23.0,14.0,17.0,11.0,2.2,
5992,1.2,0.33,22.0,14.0,17.0,11.0,2.4,
5993,1.8,0.24,23.0,16.0,17.0,8.6,1.0,
5994,1.6,0.19,26.0,15.0,17.0,5.0,1.5,
5995,1.6,0.17,26.0,16.0,17.0,4.2,1.5,
5996,1.6,0.17,26.0,20.0,18.0,4.3,1.1,
5997,1.6,0.18,28.0,27.0,14.0,4.6,0.8,
5998,1.7,0.22,30.0,25.0,15.0,7.3,0.8,
5999,1.7,0.38,26.0,22.0,15.0,13.0,2.7,
6000,1.8,0.37,31.0,24.0,17.0,11.0,3.0,
6001,1.8,0.29,35.0,31.0,19.0,9.5,3.5,
6002,1.8,0.29,41.0,34.0,19.0,9.5,2.5,
6003,1.8,0.28,47.0,36.0,18.0,8.4,1.9,
6004,2.0,0.28,47.0,34.0,16.0,8.5,2.1,
6005,2.0,0.28,50.0,34.0,16.0,8.5,2.1,
6006,2.2,0.27,46.0,36.0,17.0,8.5,2.0,
6007,2.1,0.28,39.0,30.0,17.0,7.9,1.8,
6008,1.9,0.31,32.0,30.0,18.0,6.4,2.0,
6009,2.0,0.45,23.0,27.0,17.0,5.8,3.2,
6010,2.2,0.51,18.0,26.0,16.0,6.2,4.2,
6011,2.2,0.47,18.0,25.0,17.0,6.2,4.5,
6012,2.0,0.37,21.0,27.0,15.0,5.6,2.8,
6013,1.9,0.37,21.0,24.0,14.0,4.3,4.0,
6014,1.9,0.34,21.0,19.0,14.0,4.7,3.3,
6015,2.1,0.27,23.0,10.0,13.0,3.8,4.1,
6016,2.0,0.2,26.0,17.0,12.0,5.4,4.9,
6017,1.5,0.18,27.0,24.0,12.0,4.5,2.4,
6018,1.2,0.16,29.0,26.0,13.0,4.6,2.0,
6019,1.2,0.15,29.0,16.0,13.0,5.1,2.5,
6020,1.4,0.14,31.0,9.0,12.0,5.2,1.5,
6021,1.5,0.15,31.0,6.0,13.0,5.4,1.9,
6022,1.5,0.22,30.0,6.0,13.0,8.2,2.5,
6023,2.0,0.4,26.0,8.0,13.0,14.0,4.5,
6024,1.9,0.45,30.0,20.0,17.0,14.0,4.8,
6025,1.7,0.34,37.0,27.0,18.0,12.0,4.5,
6026,1.6,0.25,49.0,30.0,15.0,8.0,2.4,
6027,1.8,0.26,52.0,30.0,13.0,8.9,2.9,
6028,1.7,0.26,52.0,40.0,14.0,8.5,2.8,
6029,1.6,0.23,54.0,53.0,15.0,7.9,2.6,
6030,1.5,0.26,50.0,54.0,15.0,9.0,4.1,
6031,1.2,0.27,41.0,47.0,14.0,9.8,3.2,
6032,1.2,0.32,36.0,35.0,16.0,13.0,2.9,
6033,1.3,0.38,33.0,36.0,17.0,14.0,2.3,
6034,1.2,0.44,30.0,28.0,17.0,16.0,2.2,
6035,1.2,0.37,31.0,20.0,17.0,13.0,2.1,
6036,1.1,0.33,33.0,9.0,17.0,11.0,1.8,
6037,1.1,0.34,34.0,17.0,17.0,11.0,2.1,
6038,1.2,0.31,35.0,28.0,14.0,9.9,2.1,
6039,1.1,0.24,39.0,24.0,14.0,6.5,2.1,
6040,1.0,0.22,41.0,16.0,14.0,5.3,1.9,
6041,1.5,0.21,42.0,8.0,14.0,5.1,0.5,
6042,1.5,0.2,43.0,23.0,19.0,4.4,0.6,
6043,1.4,0.19,43.0,20.0,19.0,4.2,0.6,
6044,1.3,0.19,44.0,23.0,14.0,3.9,0.3,
6045,1.4,0.2,46.0,21.0,14.0,4.3,0.7,
6046,1.4,0.23,43.0,24.0,16.0,7.0,0.7,
6047,1.5,0.28,41.0,19.0,16.0,9.0,0.9,
6048,1.6,0.31,41.0,16.0,16.0,11.0,1.1,
6049,1.7,0.31,43.0,25.0,20.0,10.0,1.7,
6050,1.7,0.29,46.0,42.0,19.0,10.0,1.6,
6051,1.6,0.29,50.0,44.0,21.0,9.5,1.5,
6052,1.7,0.28,54.0,54.0,25.0,10.0,1.5,
6053,1.6,0.25,58.0,61.0,26.0,8.5,1.8,
6054,1.6,0.26,58.0,76.0,26.0,8.7,0.8,
6055,1.6,0.26,56.0,69.0,26.0,8.8,1.1,
6056,1.7,0.28,55.0,57.0,25.0,11.0,1.2,
6057,1.8,0.35,51.0,52.0,26.0,13.0,1.2,
6058,1.9,0.39,48.0,52.0,30.0,15.0,0.8,
6059,1.9,0.34,50.0,56.0,28.0,12.0,0.9,
6060,1.8,0.31,55.0,46.0,26.0,10.0,0.7,
6061,1.6,0.31,56.0,43.0,25.0,9.9,0.8,
6062,1.4,0.27,57.0,46.0,24.0,6.7,1.1,
6063,1.4,0.25,56.0,50.0,25.0,5.5,0.2,
6064,1.4,0.24,56.0,47.0,24.0,3.9,1.0,
6065,1.3,0.22,54.0,36.0,23.0,4.0,2.1,
6066,1.1,0.21,54.0,31.0,22.0,4.0,1.5,
6067,1.1,0.22,54.0,37.0,22.0,4.0,2.1,
6068,1.2,0.23,53.0,41.0,24.0,3.9,1.9,
6069,1.3,0.26,50.0,41.0,25.0,5.5,2.2,
6070,1.4,0.3,48.0,38.0,26.0,7.8,2.3,
6071,1.5,0.34,49.0,39.0,26.0,8.1,2.3,
6072,1.4,0.34,52.0,46.0,25.0,7.7,2.6,
6073,1.5,0.37,58.0,47.0,25.0,7.7,2.4,
6074,1.7,0.39,64.0,43.0,26.0,8.3,2.3,
6075,2.0,0.43,70.0,40.0,29.0,9.9,2.4,
6076,2.5,0.41,73.0,49.0,33.0,9.4,2.4,
6077,1.7,0.39,73.0,54.0,32.0,9.5,2.3,
6078,1.8,0.38,73.0,63.0,27.0,10.0,2.6,
6079,1.8,0.43,70.0,55.0,29.0,12.0,2.6,
6080,1.8,0.45,66.0,61.0,31.0,13.0,2.5,
6081,1.9,0.52,59.0,56.0,33.0,15.0,2.8,
6082,1.8,0.59,52.0,58.0,36.0,19.0,2.3,
6083,1.9,0.52,52.0,54.0,37.0,17.0,1.7,
6084,2.0,0.5,51.0,54.0,37.0,16.0,2.9,
6085,1.6,0.48,48.0,51.0,36.0,15.0,2.4,
6086,1.5,0.46,47.0,47.0,35.0,13.0,2.4,
6087,1.4,0.4,48.0,44.0,33.0,9.8,2.6,
6088,1.2,0.37,48.0,43.0,32.0,8.8,2.7,
6089,1.3,0.32,51.0,45.0,31.0,6.3,2.1,
6090,1.2,0.3,51.0,38.0,30.0,5.9,1.6,
6091,1.2,0.44,51.0,33.0,30.0,12.0,1.4,
6092,1.6,0.41,15.0,26.0,30.0,12.0,2.1,
6093,2.3,0.44,9.7,32.0,30.0,15.0,2.0,
6094,2.3,0.59,7.0,41.0,30.0,20.0,6.8,
6095,2.8,0.83,11.0,37.0,30.0,22.0,13.0,
6096,3.0,0.98,21.0,38.0,30.0,30.0,11.0,
6097,2.0,0.44,59.0,38.0,30.0,16.0,2.9,
6098,2.0,0.44,66.0,91.0,39.0,16.0,2.9,
6099,2.0,0.5,71.0,81.0,28.0,13.0,2.7,
6100,2.0,0.48,75.0,88.0,29.0,12.0,2.0,
6101,1.9,0.56,67.0,82.0,31.0,19.0,2.4,
6102,1.8,0.71,51.0,86.0,28.0,26.0,2.3,
6103,2.1,0.78,40.0,84.0,28.0,29.0,2.4,
6104,2.3,0.66,40.0,78.0,30.0,23.0,2.6,
6105,2.4,0.67,36.0,75.0,30.0,24.0,2.4,
6106,2.2,0.66,33.0,74.0,27.0,23.0,2.3,
6107,2.0,0.56,36.0,69.0,25.0,16.0,2.2,
6108,2.0,0.6,25.0,55.0,29.0,19.0,2.4,
6109,2.2,0.55,25.0,48.0,31.0,15.0,2.1,
6110,2.3,0.62,16.0,47.0,29.0,19.0,1.0,
6111,2.5,0.63,11.0,59.0,30.0,22.0,1.3,
6112,2.4,0.57,12.0,67.0,31.0,21.0,0.9,
6113,3.1,0.56,12.0,63.0,32.0,23.0,1.3,
6114,5.2,0.69,5.7,54.0,33.0,28.0,7.1,
6115,4.2,0.87,9.0,61.0,33.0,27.0,12.0,
6116,4.6,0.99,14.0,66.0,32.0,35.0,15.0,
6117,4.0,0.96,38.0,71.0,33.0,35.0,7.0,
6118,2.8,0.55,58.0,74.0,27.0,22.0,2.2,
6119,2.1,0.39,69.0,75.0,21.0,14.0,1.0,
6120,2.0,0.35,74.0,70.0,22.0,12.0,0.6,
6121,1.9,0.3,70.0,55.0,21.0,10.0,0.8,
6122,2.1,0.29,65.0,48.0,18.0,11.0,0.7,
6123,2.5,0.3,59.0,47.0,18.0,13.0,1.7,
6124,2.5,0.37,49.0,52.0,18.0,19.0,1.3,
6125,2.5,0.48,39.0,45.0,14.0,21.0,0.2,
6126,2.4,0.54,32.0,40.0,13.0,24.0,1.3,
6127,2.1,0.52,30.0,42.0,17.0,22.0,0.8,
6128,2.1,0.55,28.0,48.0,19.0,23.0,0.9,
6129,1.8,0.54,30.0,45.0,14.0,19.0,0.7,
6130,1.7,0.47,34.0,42.0,12.0,14.0,1.5,
6131,1.9,0.54,15.0,38.0,13.0,22.0,1.5,
6132,2.2,0.59,3.4,44.0,14.0,26.0,2.5,
6133,2.1,0.59,4.0,47.0,17.0,24.0,3.3,
6134,2.2,0.56,2.8,49.0,22.0,24.0,2.2,
6135,1.9,0.49,2.9,44.0,21.0,21.0,3.2,
6136,2.0,0.38,6.1,48.0,17.0,20.0,2.6,
6137,2.1,0.41,6.1,42.0,16.0,20.0,2.7,
6138,3.3,0.67,4.4,40.0,18.0,21.0,9.1,
6139,3.7,1.01,6.2,31.0,20.0,25.0,19.0,
6140,2.3,0.65,27.0,29.0,17.0,20.0,6.9,
6141,1.9,0.51,40.0,29.0,13.0,17.0,3.8,
6142,1.7,0.41,54.0,30.0,15.0,15.0,2.9,
6143,2.1,0.34,66.0,39.0,12.0,13.0,2.1,
6144,2.2,0.34,67.0,38.0,11.0,13.0,3.1,
6145,2.0,0.29,68.0,35.0,13.0,11.0,3.3,
6146,1.9,0.33,68.0,20.0,12.0,13.0,2.9,
6147,1.8,0.33,65.0,30.0,12.0,14.0,2.6,
6148,1.8,0.35,55.0,46.0,15.0,16.0,2.8,
6149,2.5,0.56,37.0,66.0,16.0,25.0,2.6,
6150,2.2,0.64,28.0,62.0,16.0,28.0,2.2,
6151,2.0,0.56,29.0,47.0,15.0,23.0,2.5,
6152,2.0,0.47,30.0,35.0,14.0,19.0,2.3,
6153,1.9,0.53,26.0,29.0,13.0,21.0,2.2,
6154,2.0,0.59,15.0,33.0,16.0,27.0,3.0,
6155,3.2,0.59,4.8,37.0,19.0,27.0,3.9,
6156,3.2,0.59,10.0,45.0,18.0,27.0,3.9,
6157,3.2,0.59,11.0,52.0,17.0,27.0,3.9,
6158,1.9,0.47,6.1,43.0,18.0,22.0,2.3,
6159,2.5,0.46,5.3,36.0,19.0,24.0,3.4,
6160,2.2,0.45,4.8,28.0,20.0,18.0,3.0,
6161,3.0,0.47,1.0,38.0,19.0,20.0,9.2,
6162,3.0,0.52,4.1,44.0,19.0,21.0,9.6,
6163,4.2,0.75,8.2,43.0,19.0,22.0,15.0,
6164,3.9,0.86,16.0,45.0,20.0,30.0,14.0,
6165,2.7,0.88,37.0,46.0,23.0,32.0,8.4,
6166,2.1,0.37,51.0,48.0,17.0,14.0,3.9,
6167,1.8,0.35,73.0,52.0,9.0,11.0,2.9,
6168,1.8,0.35,84.0,50.0,12.0,11.0,2.4,
6169,1.6,0.29,81.0,55.0,14.0,9.3,3.2,
6170,2.0,0.29,72.0,45.0,13.0,11.0,2.6,
6171,2.0,0.29,66.0,50.0,12.0,12.0,2.3,
6172,2.3,0.33,57.0,51.0,15.0,16.0,2.4,
6173,2.3,0.49,45.0,59.0,14.0,23.0,2.7,
6174,2.3,0.53,37.0,57.0,13.0,24.0,3.0,
6175,1.9,0.46,38.0,58.0,16.0,18.0,2.5,
6176,1.9,0.46,35.0,54.0,15.0,19.0,2.3,
6177,2.0,0.42,35.0,43.0,14.0,15.0,2.2,
6178,2.0,0.37,34.0,36.0,14.0,14.0,2.5,
6179,2.2,0.3,36.0,28.0,13.0,11.0,2.8,
6180,2.3,0.25,37.0,31.0,13.0,8.1,2.4,
6181,1.8,0.22,36.0,30.0,13.0,7.5,0.4,
6182,1.7,0.21,38.0,31.0,12.0,6.0,0.1,
6183,1.4,0.2,40.0,33.0,10.0,6.3,-0.3,
6184,1.3,0.2,38.0,31.0,10.0,5.8,-0.4,
6185,2.0,0.31,23.0,30.0,12.0,12.0,0.9,
6186,2.5,0.63,4.6,27.0,12.0,22.0,10.0,
6187,2.8,0.9,11.0,23.0,15.0,26.0,13.0,
6188,1.9,0.47,43.0,25.0,14.0,17.0,3.4,
6189,1.5,0.28,55.0,31.0,11.0,8.7,2.3,
6190,1.6,0.27,61.0,40.0,10.0,8.7,2.7,
6191,1.6,0.27,66.0,44.0,10.0,8.2,2.2,
6192,1.8,0.28,70.0,47.0,11.0,9.9,2.2,
6193,1.7,0.25,71.0,47.0,14.0,9.1,2.3,
6194,1.8,0.26,67.0,56.0,16.0,9.9,2.2,
6195,1.8,0.27,63.0,59.0,15.0,10.0,2.1,
6196,2.0,0.3,57.0,61.0,14.0,14.0,1.8,
6197,2.2,0.44,46.0,58.0,14.0,20.0,2.2,
6198,2.3,0.45,43.0,59.0,18.0,20.0,2.3,
6199,2.0,0.39,43.0,53.0,19.0,16.0,1.5,
6200,2.1,0.38,43.0,53.0,18.0,15.0,1.4,
6201,2.0,0.42,41.0,45.0,17.0,14.0,1.4,
6202,1.9,0.35,43.0,54.0,19.0,12.0,1.4,
6203,1.8,0.3,45.0,46.0,19.0,9.0,1.7,
6204,1.6,0.29,40.0,48.0,15.0,8.7,1.7,
6205,1.4,0.23,43.0,40.0,15.0,7.8,2.4,
6206,1.3,0.2,46.0,41.0,14.0,7.6,2.3,
6207,1.3,0.17,49.0,35.0,12.0,6.2,1.7,
6208,1.7,0.16,52.0,37.0,12.0,6.8,1.7,
6209,2.0,0.18,48.0,40.0,14.0,8.1,1.3,
6210,1.7,0.23,44.0,57.0,15.0,10.0,1.7,
6211,1.6,0.34,35.0,55.0,15.0,14.0,2.4,
6212,1.7,0.35,39.0,45.0,15.0,13.0,2.0,
6213,1.8,0.31,45.0,34.0,15.0,12.0,2.8,
6214,1.9,0.29,51.0,39.0,14.0,12.0,2.1,
6215,2.1,0.31,56.0,50.0,17.0,12.0,2.8,
6216,1.8,0.3,60.0,47.0,20.0,10.0,2.2,
6217,1.4,0.28,62.0,51.0,19.0,8.7,2.3,
6218,1.4,0.31,61.0,40.0,15.0,11.0,1.6,
6219,1.4,0.3,54.0,33.0,12.0,12.0,2.2,
6220,2.0,0.41,49.0,32.0,16.0,19.0,2.2,
6221,2.2,0.42,48.0,50.0,22.0,19.0,1.7,
6222,2.3,0.46,44.0,72.0,26.0,20.0,1.7,
6223,2.2,0.45,41.0,76.0,26.0,20.0,1.9,
6224,2.0,0.47,38.0,77.0,26.0,21.0,1.9,
6225,1.9,0.48,33.0,60.0,22.0,20.0,1.7,
6226,1.7,0.65,28.0,47.0,22.0,21.0,2.3,
6227,1.6,0.47,31.0,33.0,22.0,15.0,2.1,
6228,1.6,0.65,8.5,42.0,25.0,26.0,2.6,
6229,1.5,0.51,11.0,56.0,27.0,17.0,2.2,
6230,1.6,0.51,8.6,66.0,26.0,17.0,2.1,
6231,1.5,0.47,6.0,62.0,29.0,16.0,2.3,
6232,1.3,0.45,4.5,48.0,26.0,16.0,1.8,
6233,1.4,0.31,4.5,41.0,20.0,11.0,2.0,
6234,1.5,0.47,21.0,35.0,19.0,14.0,8.9,
6235,1.9,0.62,10.0,38.0,24.0,19.0,11.0,
6236,2.3,0.61,30.0,30.0,24.0,22.0,4.8,
6237,1.6,0.41,49.0,24.0,18.0,13.0,2.0,
6238,1.6,0.33,57.0,26.0,15.0,9.9,2.1,
6239,1.6,0.29,63.0,33.0,14.0,8.6,2.4,
6240,1.6,0.28,65.0,39.0,14.0,7.7,1.7,
6241,1.7,0.3,68.0,55.0,16.0,8.5,2.2,
6242,1.8,0.32,68.0,64.0,17.0,9.5,1.9,
6243,1.7,0.31,65.0,78.0,19.0,9.3,2.5,
6244,1.6,0.32,58.0,74.0,17.0,12.0,2.0,
6245,1.6,0.38,50.0,75.0,16.0,15.0,1.8,
6246,1.8,0.38,47.0,70.0,17.0,15.0,2.4,
6247,1.6,0.33,48.0,60.0,18.0,13.0,1.8,
6248,1.4,0.28,50.0,49.0,17.0,9.3,1.6,
6249,1.4,0.3,46.0,41.0,14.0,11.0,1.5,
6250,1.3,0.28,47.0,41.0,13.0,8.5,2.1,
6251,1.7,0.32,70.0,77.0,16.0,13.0,0.4,
6252,1.5,0.31,62.0,72.0,15.0,13.0,0.5,
6253,1.9,0.33,46.0,57.0,13.0,16.0,0.5,
6254,2.3,0.55,25.0,53.0,11.0,28.0,0.8,
6255,2.3,0.77,13.0,48.0,12.0,37.0,1.1,
6256,2.1,0.71,12.0,46.0,13.0,33.0,1.2,
6257,2.3,0.82,6.4,47.0,14.0,35.0,3.9,
6258,2.3,0.64,5.8,44.0,16.0,33.0,2.1,
6259,2.1,0.52,6.6,54.0,14.0,31.0,1.8,
6260,2.0,0.52,1.7,46.0,11.0,34.0,2.9,
6261,2.3,0.53,0.9,43.0,8.0,34.0,2.7,
6262,2.3,0.48,3.3,38.0,11.0,28.0,2.8,
6263,2.2,0.51,1.8,37.0,14.0,29.0,3.5,
6264,1.7,0.43,5.4,31.0,14.0,19.0,2.7,
6265,1.9,0.45,1.4,28.0,12.0,21.0,3.5,
6266,2.0,0.51,5.1,26.0,13.0,20.0,4.3,
6267,2.3,0.58,3.3,29.0,13.0,22.0,10.0,
6268,2.2,0.75,13.0,34.0,13.0,24.0,11.0,
6269,1.9,0.72,28.0,41.0,18.0,25.0,7.1,
6270,2.2,0.81,48.0,48.0,23.0,31.0,5.5,
6271,2.5,0.71,64.0,61.0,26.0,31.0,3.1,
6272,2.5,0.71,64.0,61.0,26.0,31.0,3.1,
6273,2.0,0.41,94.0,4.0,26.0,16.0,1.1,
6274,2.1,0.39,101.0,29.0,25.0,16.0,1.1,
6275,2.0,0.34,81.0,48.0,22.0,13.0,2.1,
6276,1.6,0.35,73.0,48.0,17.0,12.0,2.1,
6277,1.5,0.34,64.0,51.0,15.0,12.0,1.0,
6278,1.4,0.45,47.0,53.0,13.0,15.0,1.9,
6279,1.8,0.56,31.0,51.0,11.0,19.0,1.7,
6280,2.3,0.73,17.0,53.0,9.0,29.0,2.0,
6281,2.4,0.86,9.6,68.0,17.0,33.0,2.8,
6282,2.4,0.72,8.6,81.0,20.0,29.0,3.1,
6283,1.8,0.6,13.0,80.0,19.0,24.0,2.6,
6284,1.7,0.63,15.0,62.0,21.0,21.0,1.8,
6285,1.7,0.63,18.0,55.0,22.0,21.0,1.8,
6286,3.3,0.4,28.0,53.0,25.0,12.0,0.7,
6287,2.8,0.4,27.0,57.0,24.0,11.0,0.5,
6288,2.1,0.35,32.0,47.0,22.0,9.4,1.1,
6289,2.1,0.39,16.0,45.0,22.0,12.0,1.6,
6290,2.5,0.43,15.0,40.0,23.0,14.0,1.4,
6291,2.7,0.6,6.9,48.0,23.0,21.0,6.4,
6292,2.4,0.73,16.0,54.0,23.0,22.0,8.1,
6293,3.0,0.69,31.0,55.0,25.0,24.0,5.4,
6294,3.7,0.8,42.0,59.0,27.0,36.0,6.2,
6295,3.7,0.73,76.0,58.0,30.0,30.0,2.8,
6296,2.4,0.41,79.0,63.0,24.0,16.0,1.8,
6297,2.3,0.38,62.0,61.0,14.0,15.0,1.7,
6298,2.1,0.31,48.0,62.0,11.0,15.0,1.2,
6299,1.9,0.27,44.0,53.0,11.0,12.0,1.6,
6300,1.8,0.3,41.0,46.0,11.0,13.0,1.8,
6301,1.9,0.36,34.0,40.0,11.0,17.0,1.6,
6302,2.1,0.54,26.0,40.0,11.0,23.0,1.3,
6303,2.1,0.68,19.0,43.0,12.0,27.0,1.6,
6304,2.1,0.48,21.0,39.0,12.0,19.0,1.2,
6305,1.7,0.38,21.0,45.0,7.0,16.0,1.2,
6306,2.4,0.55,13.0,33.0,6.0,21.0,1.3,
6307,2.1,0.56,7.5,27.0,6.0,23.0,1.1,
6308,2.1,0.39,10.0,21.0,6.0,18.0,1.4,
6309,1.9,0.28,15.0,27.0,6.0,14.0,1.5,
6310,1.7,0.25,15.0,37.0,7.0,14.0,1.9,
6311,1.6,0.24,16.0,42.0,9.0,13.0,1.8,
