,SO2,CO,PM10,PM25,NO2,pr
5709,3.0,0.71,51.0,20.0,9.7,
5710,2.5,0.71,50.0,21.0,7.6,
5711,2.1,0.7,50.0,20.0,6.4,
5712,1.9,0.69,48.0,19.0,5.2,
5713,1.8,0.66,44.0,17.0,4.6,
5714,1.8,0.65,42.0,14.0,4.9,
5715,1.7,0.64,39.0,13.0,5.0,
5716,1.7,0.62,36.0,15.0,6.5,
5717,1.9,0.62,36.0,16.0,6.5,
5718,2.1,0.62,33.0,17.0,8.4,
5719,3.5,0.66,32.0,17.0,11.1,
5720,2.6,0.67,32.0,17.0,9.4,
5721,2.7,0.69,31.0,17.0,12.0,
5722,2.5,0.7,32.0,17.0,11.3,
5723,2.5,0.71,32.0,17.0,12.8,
5724,2.2,0.72,35.0,17.0,12.1,
5725,2.2,0.72,35.0,17.0,12.1,
5726,2.2,0.72,35.0,17.0,12.1,
5727,4.6,0.72,36.0,17.0,15.8,
5728,3.7,0.74,36.0,17.0,14.2,
5729,4.2,0.75,36.0,17.0,12.7,
5730,5.0,0.77,38.0,17.0,10.4,
5731,4.1,0.8,40.0,17.0,7.3,
5732,3.3,0.81,39.0,17.0,6.7,
5733,3.5,0.83,39.0,17.0,7.1,
5734,4.2,0.81,38.0,17.0,7.7,
5735,4.2,0.81,38.0,17.0,7.7,
5736,4.2,0.81,38.0,17.0,7.7,
5737,1.8,0.74,34.0,17.0,3.4,
5738,1.8,0.71,32.0,17.0,3.6,
5739,1.6,0.71,32.0,8.0,7.0,
5740,1.8,0.72,30.0,8.0,6.4,
5741,1.8,0.74,32.0,9.0,6.0,
5742,1.5,0.74,32.0,10.0,8.3,
5743,1.7,0.76,32.0,11.0,9.6,
5744,1.9,0.8,32.0,11.0,11.9,
5745,2.8,0.85,32.0,11.0,13.3,
5746,1.7,0.89,30.0,11.0,11.3,
5747,1.5,0.9,30.0,11.0,10.6,
5748,1.5,0.91,30.0,11.0,7.4,
5749,1.5,0.91,30.0,11.0,7.4,
5750,2.5,0.94,28.0,9.0,8.8,
5751,2.4,0.93,26.0,9.0,9.8,
5752,2.1,0.89,26.0,9.0,9.3,
5753,1.9,0.82,27.0,9.0,5.5,
5754,2.1,0.75,26.0,10.0,6.9,
5755,1.9,0.68,26.0,9.0,6.2,
5756,1.9,0.6,26.0,9.0,8.1,
5757,1.5,0.52,26.0,8.0,5.9,
5758,1.6,0.51,24.0,6.0,7.2,
5759,1.5,0.5,24.0,6.0,6.6,
5760,1.6,0.5,23.0,5.0,6.5,
5761,1.7,0.53,21.0,5.0,7.6,
5762,1.9,0.55,22.0,5.0,9.8,
5763,1.8,0.56,23.0,5.0,9.0,
5764,1.8,0.59,24.0,6.0,10.3,
5765,2.0,0.6,24.0,7.0,9.7,
5766,1.8,0.61,24.0,8.0,10.7,
5767,2.1,0.64,26.0,9.0,10.8,
5768,1.9,0.65,26.0,10.0,11.6,
5769,2.1,0.66,28.0,11.0,12.3,
5770,2.2,0.69,30.0,12.0,12.3,
5771,2.2,0.69,30.0,12.0,12.3,
5772,2.2,0.69,30.0,12.0,12.3,
5773,2.2,0.69,30.0,12.0,12.3,
5774,3.2,0.75,34.0,13.0,13.6,
5775,3.1,0.71,35.0,14.0,10.5,
5776,3.1,0.69,36.0,14.0,12.7,
5777,4.3,0.65,36.0,14.0,19.1,
5778,5.2,0.61,38.0,13.0,20.5,
5779,3.9,0.57,38.0,14.0,18.0,
5780,3.4,0.54,40.0,13.0,16.7,
5781,3.7,0.52,39.0,13.0,16.6,
5782,3.4,0.54,42.0,15.0,12.6,
5783,2.9,0.56,44.0,17.0,8.8,
5784,3.2,0.59,46.0,18.0,7.4,
5785,2.2,0.6,48.0,19.0,7.9,
5786,1.7,0.61,50.0,19.0,9.8,
5787,2.1,0.64,52.0,20.0,14.8,
5788,2.0,0.69,56.0,20.0,20.2,
5789,2.1,0.71,60.0,21.0,17.2,
5790,2.1,0.74,62.0,22.0,15.4,
5791,2.4,0.77,65.0,24.0,23.5,
5792,4.2,0.81,68.0,26.0,27.4,
5793,4.4,0.84,67.0,27.0,19.7,
5794,3.1,0.85,64.0,28.0,13.6,
5795,3.1,0.85,64.0,28.0,13.6,
5796,3.1,0.85,64.0,28.0,13.6,
5797,3.1,0.85,64.0,28.0,13.6,
5798,2.8,0.81,54.0,24.0,8.6,
5799,2.8,0.79,52.0,23.0,9.9,
5800,2.9,0.75,51.0,23.0,11.6,
5801,2.4,0.72,53.0,24.0,16.0,
5802,2.9,0.75,52.0,23.0,17.9,
5803,1.6,0.75,53.0,22.0,10.4,
5804,3.0,0.75,52.0,23.0,10.8,
5805,3.2,0.75,69.0,22.0,11.8,
5806,3.5,0.75,72.0,23.0,9.4,
5807,4.0,0.76,54.0,21.0,10.2,
5808,3.4,0.74,57.0,22.0,9.6,
5809,3.2,0.73,60.0,25.0,7.9,
5810,2.8,0.7,61.0,25.0,6.8,
5811,3.5,0.71,64.0,27.0,11.7,
5812,3.9,0.74,66.0,26.0,13.4,
5813,3.8,0.76,66.0,26.0,10.3,
5814,3.7,0.77,68.0,27.0,10.4,
5815,4.2,0.8,69.0,26.0,11.8,
5816,4.2,0.8,69.0,26.0,11.8,
5817,4.2,0.8,69.0,26.0,11.8,
5818,4.0,0.89,68.0,27.0,20.0,
5819,5.4,0.94,69.0,29.0,28.2,
5820,5.7,0.98,71.0,32.0,25.2,
5821,3.2,1,73.0,33.0,17.1,
5822,3.0,1.01,74.0,34.0,17.0,
5823,3.0,1,74.0,35.0,11.9,
5824,3.1,0.99,70.0,34.0,12.8,
5825,3.3,1,69.0,33.0,17.0,
5826,3.4,1,68.0,33.0,15.8,
5827,3.4,1,68.0,33.0,15.8,
5828,3.4,1,68.0,33.0,15.8,
5829,3.7,0.95,69.0,32.0,14.2,
5830,3.0,0.9,72.0,32.0,8.5,
5831,1.2,0.88,70.0,30.0,5.3,
5832,0.7,0.85,65.0,25.0,6.0,
5833,0.9,0.8,59.0,21.0,5.7,
5834,1.0,0.75,57.0,18.0,7.5,
5835,1.7,0.71,56.0,15.0,12.8,
5836,1.5,0.69,54.0,15.0,11.7,
5837,1.3,0.67,52.0,14.0,10.8,
5838,1.3,0.66,46.0,12.0,9.6,
5839,1.4,0.66,41.0,12.0,8.2,
5840,1.3,0.66,36.0,10.0,7.4,
5841,1.1,0.65,34.0,8.0,5.0,
5842,0.8,0.64,31.0,6.0,4.0,
5843,1.2,0.61,28.0,5.0,4.9,
5844,1.6,0.57,26.0,4.0,5.0,
5845,1.9,0.54,24.0,3.0,6.6,
5846,2.1,0.52,22.0,3.0,9.1,
5847,2.1,0.51,22.0,2.0,5.6,
5848,2.2,0.5,21.0,2.0,6.2,
5849,2.3,0.5,22.0,3.0,9.3,
5850,2.1,0.5,23.0,4.0,8.5,
5851,1.8,0.5,22.0,4.0,7.3,
5852,2.0,0.5,23.0,3.0,8.9,
5853,1.9,0.49,22.0,2.0,8.3,
5854,1.6,0.49,24.0,3.0,6.3,
5855,1.6,0.47,28.0,3.0,5.4,
5856,1.7,0.45,32.0,4.0,5.4,
5857,1.5,0.43,42.0,5.0,5.0,
5858,1.6,0.39,48.0,5.0,4.8,
5859,1.4,0.35,50.0,4.0,7.3,
5860,1.5,0.31,49.0,3.0,7.0,
5861,1.8,0.29,44.0,3.0,7.3,
5862,1.7,0.29,39.0,2.0,7.1,
5863,2.1,0.31,36.0,2.0,10.7,
5864,1.7,0.34,38.0,8.0,5.2,
5865,1.9,0.35,40.0,9.0,6.3,
5866,2.0,0.38,40.0,10.0,6.3,
5867,2.0,0.4,40.0,11.0,6.1,
5868,1.8,0.42,38.0,8.0,6.9,
5869,1.9,0.44,35.0,9.0,5.8,
5870,1.9,0.42,35.0,9.0,6.4,
5871,1.7,0.4,36.0,9.0,3.9,
5872,1.9,0.39,38.0,10.0,5.2,
5873,2.0,0.39,40.0,11.0,6.1,
5874,2.0,0.38,41.0,12.0,5.7,
5875,1.7,0.36,42.0,13.0,5.4,
5876,1.6,0.35,40.0,13.0,4.6,
5877,1.9,0.35,39.0,13.0,5.5,
5878,1.7,0.36,40.0,13.0,4.9,
5879,1.6,0.38,44.0,14.0,4.6,
5880,1.4,0.39,47.0,15.0,4.7,
5881,1.3,0.4,50.0,16.0,4.6,
5882,1.5,0.42,52.0,18.0,4.6,
5883,1.8,0.45,54.0,18.0,6.1,
5884,2.1,0.49,55.0,19.0,7.3,
5885,2.3,0.51,55.0,20.0,8.0,
5886,2.4,0.52,54.0,19.0,11.0,
5887,2.5,0.55,54.0,19.0,12.5,
5888,2.3,0.55,53.0,18.0,11.0,
5889,2.3,0.55,52.0,18.0,10.3,
5890,2.3,0.55,51.0,19.0,9.8,
5891,2.4,0.55,50.0,19.0,9.8,
5892,1.8,0.54,48.0,19.0,8.3,
5893,1.8,0.54,47.0,19.0,9.0,
5894,2.0,0.54,46.0,17.0,9.4,
5895,2.0,0.52,42.0,17.0,11.0,
5896,2.2,0.54,40.0,16.0,11.5,
5897,2.0,0.55,38.0,16.0,10.3,
5898,1.9,0.56,36.0,15.0,8.0,
5899,2.1,0.57,36.0,13.0,7.9,
5900,2.0,0.6,35.0,12.0,7.4,
5901,2.5,0.62,36.0,12.0,8.6,
5902,2.2,0.64,38.0,13.0,6.7,
5903,2.0,0.64,39.0,13.0,4.9,
5904,1.9,0.64,40.0,13.0,4.5,
5905,1.9,0.64,40.0,13.0,4.2,
5906,1.6,0.64,38.0,11.0,4.9,
5907,1.9,0.65,36.0,10.0,9.8,
5908,2.8,0.67,31.0,8.0,16.2,
5909,2.4,0.7,29.0,6.0,13.2,
5910,1.9,0.7,27.0,5.0,17.1,
5911,2.2,0.71,24.0,4.0,13.9,
5912,2.2,0.74,24.0,4.0,18.5,
5913,1.9,0.75,24.0,3.0,13.0,
5914,2.2,0.75,24.0,3.0,11.8,
5915,2.5,0.74,25.0,3.0,10.5,
5916,2.1,0.71,24.0,2.0,12.8,
5917,1.6,0.69,23.0,2.0,11.3,
5918,2.4,0.67,22.0,2.0,11.4,
5919,1.9,0.64,22.0,1.0,7.0,
5920,1.9,0.6,22.0,1.0,7.7,
5921,2.1,0.59,22.0,1.0,10.9,
5922,1.9,0.59,22.0,1.0,9.4,
5923,2.0,0.6,22.0,1.0,10.2,
5924,1.7,0.59,22.0,2.0,7.2,
5925,1.7,0.59,22.0,3.0,8.3,
5926,1.8,0.59,22.0,4.0,8.1,
5927,1.5,0.6,22.0,4.0,7.4,
5928,1.4,0.6,22.0,4.0,6.5,
5929,1.6,0.6,22.0,4.0,8.2,
5930,1.4,0.6,24.0,4.0,11.9,
5931,1.4,0.59,24.0,5.0,9.1,
5932,1.3,0.59,24.0,4.0,8.9,
5933,1.4,0.57,24.0,4.0,8.8,
5934,1.4,0.57,22.0,3.0,8.6,
5935,1.3,0.59,20.0,2.0,9.7,
5936,1.4,0.59,18.0,2.0,10.1,
5937,1.1,0.56,19.0,2.0,7.9,
5938,1.1,0.55,20.0,2.0,10.0,
5939,1.4,0.54,21.0,2.0,6.4,
5940,1.0,0.52,23.0,2.0,6.6,
5941,1.0,0.5,24.0,2.0,4.8,
5942,0.8,0.49,24.0,2.0,2.9,
5943,0.5,0.49,22.0,2.0,2.9,
5944,1.0,0.5,22.0,2.0,3.4,
5945,1.4,0.53,20.0,2.0,5.6,
5946,0.7,0.55,18.0,1.0,10.0,
5947,0.7,0.59,18.0,1.0,12.1,
5948,1.0,0.61,18.0,2.0,12.2,
5949,0.8,0.65,18.0,2.0,13.4,
5950,1.3,0.66,18.0,2.0,11.4,
5951,1.2,0.66,18.0,2.0,9.7,
5952,0.8,0.66,18.0,1.0,8.9,
5953,0.8,0.66,18.0,1.0,8.9,
5954,0.6,0.66,18.0,1.0,11.6,
5955,0.7,0.64,16.0,1.0,10.6,
5956,1.1,0.61,17.0,1.0,12.3,
5957,2.0,0.6,16.0,1.0,13.0,
5958,2.2,0.6,16.0,1.0,14.5,
5959,2.5,0.61,18.0,1.0,14.0,
5960,2.7,0.64,18.0,1.0,13.8,
5961,1.9,0.65,19.0,1.0,12.1,
5962,1.9,0.65,19.0,1.0,12.1,
5963,1.3,0.67,18.0,1.0,5.6,
5964,0.8,0.67,18.0,1.0,3.6,
5965,1.0,0.67,18.0,1.0,3.9,
5966,2.1,0.66,18.0,1.0,4.2,
5967,1.5,0.61,18.0,1.0,3.8,
5968,1.5,0.61,18.0,1.0,3.8,
5969,1.1,0.57,18.0,1.0,5.7,
5970,1.0,0.59,18.0,1.0,8.1,
5971,1.1,0.61,18.0,1.0,9.7,
5972,1.5,0.64,16.0,1.0,9.0,
5973,1.3,0.66,16.0,1.0,8.7,
5974,1.2,0.66,16.0,1.0,8.8,
5975,1.0,0.67,16.0,1.0,9.1,
5976,0.7,0.67,16.0,1.0,6.4,
5977,1.0,0.67,16.0,1.0,7.0,
5978,1.3,0.66,16.0,1.0,8.7,
5979,1.5,0.65,16.0,1.0,10.5,
5980,2.1,0.65,16.0,1.0,14.2,
5981,1.5,0.65,18.0,2.0,14.6,
5982,1.8,0.66,20.0,3.0,13.9,
5983,1.8,0.69,21.0,4.0,14.8,
5984,2.1,0.72,22.0,3.0,13.9,
5985,1.9,0.72,22.0,4.0,9.1,
5986,1.2,0.71,23.0,4.0,5.8,
5987,1.6,0.7,24.0,4.0,5.7,
5988,1.6,0.68,24.0,4.0,6.8,
5989,1.4,0.65,22.0,4.0,4.7,
5990,2.2,0.56,21.0,3.0,3.9,
5991,1.8,0.51,20.0,3.0,3.7,
5992,0.9,0.46,19.0,3.0,4.4,
5993,0.5,0.45,18.0,3.0,8.1,
5994,0.5,0.45,18.0,3.0,8.1,
5995,0.5,0.45,18.0,3.0,8.1,
5996,1.2,0.5,24.0,3.0,12.1,
5997,1.2,0.5,27.0,4.0,7.6,
5998,1.0,0.58,30.0,5.0,4.7,
5999,3.6,0.6,33.0,6.0,10.0,
6000,2.7,0.62,36.0,7.0,6.5,
6001,1.6,0.64,36.0,7.0,6.1,
6002,3.5,0.62,36.0,7.0,8.7,
6003,2.1,0.62,38.0,8.0,11.1,
6004,2.1,0.62,38.0,8.0,11.1,
6005,2.1,0.62,38.0,8.0,11.1,
6006,2.5,0.66,36.0,9.0,19.0,
6007,3.1,0.7,36.0,9.0,20.2,
6008,3.4,0.74,36.0,9.0,18.6,
6009,2.9,0.77,36.0,10.0,21.0,
6010,2.7,0.81,36.0,9.0,21.9,
6011,2.7,0.81,36.0,9.0,21.9,
6012,3.3,0.81,32.0,10.0,16.8,
6013,4.2,0.81,33.0,9.0,13.9,
6014,2.8,0.8,35.0,8.0,13.2,
6015,2.6,0.76,36.0,7.0,11.7,
6016,3.4,0.73,38.0,7.0,13.4,
6017,3.3,0.69,37.0,7.0,11.3,
6018,2.9,0.66,36.0,7.0,9.7,
6019,2.7,0.66,37.0,7.0,8.8,
6020,2.2,0.65,35.0,7.0,8.2,
6021,2.2,0.64,34.0,7.0,8.2,
6022,2.3,0.61,36.0,7.0,3.6,
6023,1.8,0.6,36.0,7.0,4.8,
6024,2.5,0.6,36.0,6.0,5.0,
6025,3.3,0.59,36.0,7.0,7.4,
6026,2.5,0.59,38.0,7.0,12.6,
6027,2.0,0.59,38.0,8.0,13.9,
6028,1.9,0.62,37.0,9.0,18.9,
6029,2.5,0.66,38.0,9.0,21.2,
6030,2.3,0.72,38.0,10.0,20.9,
6031,3.0,0.79,38.0,10.0,18.3,
6032,2.5,0.82,39.0,10.0,15.7,
6033,2.3,0.84,39.0,10.0,14.5,
6034,3.5,0.83,38.0,9.0,12.3,
6035,3.1,0.83,38.0,9.0,11.4,
6036,3.7,0.8,36.0,9.0,12.8,
6037,1.8,0.77,35.0,8.0,13.2,
6038,1.3,0.73,35.0,7.0,7.8,
6039,0.7,0.66,35.0,7.0,9.7,
6040,1.2,0.64,36.0,6.0,10.9,
6041,1.2,0.64,36.0,6.0,10.9,
6042,1.4,0.62,34.0,5.0,6.4,
6043,1.4,0.62,34.0,5.0,6.4,
6044,1.4,0.62,34.0,5.0,6.4,
6045,1.2,0.6,33.0,5.0,5.0,
6046,1.9,0.59,31.0,4.0,7.8,
6047,1.9,0.59,31.0,4.0,7.8,
6048,2.0,0.6,32.0,4.0,7.4,
6049,1.0,0.59,32.0,4.0,3.6,
6050,1.0,0.57,32.0,4.0,4.2,
6051,1.2,0.57,29.0,3.0,6.2,
6052,1.7,0.57,29.0,3.0,7.6,
6053,1.8,0.59,30.0,4.0,9.4,
6054,1.7,0.6,30.0,4.0,7.5,
6055,1.3,0.64,30.0,5.0,12.8,
6056,1.4,0.68,30.0,5.0,15.7,
6057,1.8,0.71,30.0,6.0,18.3,
6058,1.7,0.72,30.0,6.0,16.8,
6059,1.4,0.74,30.0,6.0,14.5,
6060,1.4,0.74,30.0,6.0,14.5,
6061,1.4,0.74,30.0,6.0,14.5,
6062,2.5,0.74,32.0,6.0,6.5,
6063,2.2,0.7,32.0,5.0,7.2,
6064,1.8,0.68,32.0,5.0,8.8,
6065,2.2,0.65,32.0,5.0,10.3,
6066,4.2,0.65,30.0,5.0,10.3,
6067,4.2,0.65,30.0,5.0,10.3,
6068,4.2,0.65,30.0,5.0,10.3,
6069,4.2,0.65,30.0,5.0,10.3,
6070,2.0,0.61,32.0,6.0,3.3,
6071,2.3,0.61,30.0,6.0,3.5,
6072,2.4,0.61,30.0,6.0,3.3,
6073,1.2,0.61,28.0,6.0,1.7,
6074,1.4,0.6,25.0,6.0,2.1,
6075,1.4,0.59,25.0,6.0,3.6,
6076,1.8,0.59,24.0,5.0,7.6,
6077,2.1,0.61,24.0,4.0,6.6,
6078,1.7,0.61,25.0,4.0,6.5,
6079,3.2,0.62,24.0,4.0,10.1,
6080,4.1,0.64,24.0,4.0,14.1,
6081,2.6,0.65,24.0,4.0,14.0,
6082,3.8,0.66,26.0,5.0,12.8,
6083,1.5,0.67,28.0,6.0,12.3,
6084,1.8,0.69,29.0,6.0,10.0,
6085,2.1,0.69,30.0,5.0,7.6,
6086,1.6,0.69,30.0,5.0,11.9,
6087,1.7,0.66,32.0,5.0,10.6,
6088,2.2,0.64,32.0,5.0,12.2,
6089,2.2,0.62,34.0,5.0,10.0,
6090,2.2,0.62,34.0,5.0,12.2,
6091,4.7,0.62,34.0,6.0,13.4,
6092,5.3,0.61,35.0,7.0,11.7,
6093,5.9,0.6,36.0,9.0,11.3,
6094,5.9,0.6,36.0,9.0,11.3,
6095,5.9,0.6,36.0,9.0,11.3,
6096,2.4,0.61,36.0,12.0,3.7,
6097,1.5,0.62,33.0,12.0,1.8,
6098,1.5,0.62,33.0,12.0,1.8,
6099,1.5,0.6,30.0,11.0,3.0,
6100,1.3,0.6,30.0,11.0,3.4,
6101,1.4,0.6,28.0,10.0,4.2,
6102,1.2,0.6,28.0,10.0,3.5,
6103,1.4,0.61,28.0,10.0,4.0,
6104,1.4,0.61,28.0,10.0,4.0,
6105,2.4,0.65,26.0,8.0,15.6,
6106,2.7,0.69,27.0,8.0,19.8,
6107,2.4,0.72,30.0,9.0,21.8,
6108,2.4,0.72,30.0,9.0,21.8,
6109,2.5,0.76,32.0,11.0,17.8,
6110,2.2,0.77,35.0,12.0,15.3,
6111,3.4,0.79,36.0,12.0,15.6,
6112,2.9,0.78,36.0,12.0,13.9,
6113,2.0,0.76,36.0,12.0,14.6,
6114,2.0,0.76,36.0,12.0,14.6,
6115,5.3,0.74,36.0,11.0,13.9,
6116,5.3,0.74,36.0,11.0,13.9,
6117,1.7,0.7,35.0,12.0,3.1,
6118,1.2,0.69,34.0,11.0,3.4,
6119,2.3,0.69,32.0,11.0,4.4,
6120,1.6,0.68,32.0,12.0,2.5,
6121,1.2,0.65,30.0,12.0,1.6,
6122,0.8,0.62,30.0,11.0,2.1,
6123,0.7,0.6,29.0,10.0,5.6,
6124,0.8,0.6,26.0,9.0,6.2,
6125,0.8,0.61,26.0,9.0,7.0,
6126,1.9,0.61,26.0,8.0,7.6,
6127,1.9,0.61,26.0,8.0,6.8,
6128,1.2,0.61,28.0,9.0,7.9,
6129,2.0,0.62,26.0,9.0,13.8,
6130,3.7,0.65,25.0,9.0,19.6,
6131,5.1,0.69,26.0,10.0,20.9,
6132,5.4,0.7,28.0,10.0,21.0,
6133,5.9,0.71,31.0,11.0,17.9,
6134,3.8,0.72,35.0,12.0,16.7,
6135,3.5,0.73,36.0,12.0,17.8,
6136,3.7,0.73,36.0,13.0,15.7,
6137,3.9,0.74,36.0,12.0,15.1,
6138,4.2,0.73,36.0,13.0,14.1,
6139,5.7,0.69,36.0,13.0,10.8,
6140,3.5,0.65,34.0,13.0,5.3,
6141,3.5,0.65,34.0,13.0,5.3,
6142,2.8,0.6,32.0,11.0,4.2,
6143,1.6,0.59,29.0,10.0,2.7,
6144,1.3,0.57,28.0,9.0,3.0,
6145,0.7,0.55,26.0,9.0,1.6,
6146,0.7,0.52,24.0,8.0,1.8,
6147,0.8,0.51,24.0,7.0,3.0,
6148,1.9,0.52,22.0,5.0,6.6,
6149,3.3,0.55,22.0,5.0,11.5,
6150,3.1,0.55,24.0,5.0,11.4,
6151,2.2,0.57,24.0,5.0,12.9,
6152,2.5,0.6,26.0,7.0,16.2,
6153,5.9,0.62,30.0,9.0,17.2,
6154,3.4,0.66,31.0,10.0,17.5,
6155,4.5,0.69,32.0,10.0,19.8,
6156,3.3,0.69,32.0,10.0,16.4,
6157,3.3,0.69,32.0,10.0,16.4,
6158,3.3,0.69,32.0,10.0,16.4,
6159,2.6,0.64,30.0,8.0,9.5,
6160,2.6,0.61,30.0,7.0,14.0,
6161,2.6,0.6,32.0,9.0,13.1,
6162,3.2,0.6,33.0,10.0,13.8,
6163,3.8,0.59,34.0,10.0,9.9,
6164,5.9,0.59,36.0,23.0,13.5,
6165,2.9,0.59,36.0,23.0,5.6,
6166,1.8,0.6,36.0,23.0,3.1,
6167,1.5,0.61,35.0,23.0,2.4,
6168,1.8,0.62,34.0,13.0,2.7,
6169,2.1,0.62,34.0,13.0,2.9,
6170,2.1,0.6,30.0,13.0,4.3,
6171,5.3,0.61,28.0,9.0,12.8,
6172,4.8,0.65,28.0,9.0,14.9,
6173,2.8,0.66,28.0,9.0,10.5,
6174,3.0,0.7,28.0,8.0,17.9,
6175,3.0,0.75,30.0,9.0,21.6,
6176,2.4,0.77,32.0,10.0,17.0,
6177,2.0,0.79,32.0,12.0,10.6,
6178,2.6,0.8,34.0,12.0,11.7,
6179,2.7,0.8,32.0,12.0,12.1,
6180,1.8,0.76,31.0,10.0,7.0,
6181,1.4,0.75,28.0,9.0,6.0,
6182,2.1,0.71,28.0,7.0,8.1,
6183,2.1,0.66,30.0,7.0,10.3,
6184,1.8,0.64,27.0,6.0,10.8,
6185,3.3,0.62,28.0,6.0,10.7,
6186,2.4,0.64,30.0,6.0,10.5,
6187,2.0,0.64,29.0,6.0,10.9,
6188,2.0,0.65,30.0,7.0,9.9,
6189,2.2,0.65,28.0,7.0,7.0,
6190,2.6,0.65,28.0,7.0,6.2,
6191,1.7,0.65,26.0,6.0,3.6,
6192,1.4,0.65,25.0,5.0,2.8,
6193,2.0,0.65,23.0,4.0,2.6,
6194,2.2,0.62,21.0,3.0,3.9,
6195,1.8,0.61,21.0,3.0,5.3,
6196,2.9,0.61,22.0,4.0,9.3,
6197,4.2,0.64,24.0,5.0,12.8,
6198,2.4,0.64,25.0,5.0,9.3,
6199,1.8,0.64,26.0,6.0,5.2,
6200,1.9,0.64,26.0,6.0,7.3,
6201,3.3,0.65,25.0,5.0,15.4,
6202,2.1,0.66,25.0,4.0,18.6,
6203,2.4,0.67,26.0,4.0,13.9,
6204,3.1,0.68,26.0,4.0,12.9,
6205,3.1,0.66,30.0,5.0,12.7,
6206,4.5,0.66,30.0,6.0,13.2,
6207,4.3,0.65,29.0,7.0,13.1,
6208,2.6,0.64,30.0,8.0,8.7,
6209,2.4,0.62,27.0,8.0,9.3,
6210,3.4,0.62,27.0,8.0,10.2,
6211,2.5,0.61,28.0,8.0,10.4,
6212,5.8,0.6,28.0,8.0,9.3,
6213,2.5,0.57,28.0,9.0,4.3,
6214,1.9,0.56,28.0,9.0,3.1,
6215,1.9,0.56,28.0,9.0,3.1,
6216,1.4,0.54,28.0,9.0,1.6,
6217,1.3,0.52,30.0,8.0,1.7,
6218,1.2,0.52,30.0,9.0,2.7,
6219,1.7,0.54,32.0,9.0,4.6,
6220,2.1,0.57,32.0,10.0,15.3,
6221,3.0,0.62,34.0,12.0,19.1,
6222,2.7,0.66,35.0,13.0,14.7,
6223,2.0,0.66,36.0,13.0,8.4,
6224,2.3,0.68,34.0,13.0,10.7,
6225,1.8,0.69,34.0,12.0,6.9,
6226,2.1,0.69,32.0,11.0,4.7,
6227,2.2,0.69,32.0,11.0,8.5,
6228,2.1,0.66,30.0,10.0,8.9,
6229,2.0,0.61,30.0,10.0,6.8,
6230,2.3,0.57,29.0,9.0,6.4,
6231,2.3,0.57,29.0,9.0,6.4,
6232,3.8,0.57,30.0,8.0,9.6,
6233,2.8,0.59,30.0,8.0,10.9,
6234,2.4,0.6,30.0,8.0,8.6,
6235,1.7,0.6,28.0,8.0,6.0,
6236,2.7,0.6,28.0,7.0,4.1,
6237,2.7,0.6,28.0,7.0,4.1,
6238,2.7,0.6,28.0,7.0,4.1,
6239,2.7,0.6,28.0,7.0,4.1,
6240,2.0,0.62,30.0,7.0,2.2,
6241,4.2,0.62,32.0,7.0,5.8,
6242,3.8,0.62,32.0,6.0,7.6,
6243,2.0,0.64,30.0,6.0,8.3,
6244,1.7,0.65,29.0,7.0,9.0,
6245,3.8,0.66,28.0,7.0,9.9,
6246,2.4,0.67,27.0,6.0,9.1,
6247,1.7,0.67,26.0,6.0,7.6,
6248,2.5,0.67,25.0,6.0,9.2,
6249,2.1,0.67,24.0,6.0,10.2,
6250,2.1,0.66,24.0,6.0,6.9,
6251,1.5,0.65,24.0,6.0,3.8,
6252,2.2,0.64,23.0,5.0,4.5,
6253,1.7,0.61,22.0,4.0,3.3,
6254,1.6,0.59,22.0,4.0,3.6,
6255,1.0,0.56,22.0,5.0,6.0,
6256,1.0,0.54,20.0,5.0,6.5,
6257,1.0,0.54,20.0,5.0,8.3,
6258,1.3,0.54,20.0,4.0,12.2,
6259,1.6,0.55,19.0,4.0,15.1,
6260,2.0,0.56,20.0,4.0,16.1,
6261,1.6,0.57,20.0,5.0,11.5,
6262,1.4,0.57,20.0,5.0,9.1,
6263,1.8,0.59,20.0,5.0,12.4,
6264,1.8,0.59,20.0,5.0,10.2,
6265,2.1,0.59,20.0,5.0,11.5,
6266,2.8,0.6,22.0,5.0,13.9,
6267,3.1,0.61,22.0,5.0,18.0,
6268,2.8,0.64,24.0,6.0,17.3,
6269,2.5,0.65,24.0,6.0,12.7,
6270,2.2,0.66,23.0,6.0,11.5,
6271,2.7,0.66,23.0,6.0,10.6,
6272,2.1,0.67,23.0,6.0,9.6,
6273,3.1,0.68,24.0,8.0,8.5,
6274,2.6,0.65,27.0,9.0,5.4,
6275,1.1,0.61,28.0,9.0,5.5,
6276,1.2,0.57,30.0,9.0,5.3,
6277,1.1,0.54,29.0,9.0,6.5,
6278,0.9,0.52,30.0,9.0,4.9,
6279,0.9,0.51,30.0,8.0,7.1,
6280,0.9,0.51,30.0,8.0,7.1,
6281,0.6,0.51,28.0,6.0,8.9,
6282,1.1,0.54,26.0,5.0,12.3,
6283,1.1,0.54,26.0,5.0,12.3,
6284,1.1,0.54,26.0,5.0,12.3,
6285,2.3,0.62,26.0,5.0,10.5,
6286,4.8,0.65,28.0,7.0,8.8,
6287,6.3,0.69,30.0,9.0,10.6,
6288,2.1,0.69,32.0,9.0,7.1,
6289,2.0,0.69,34.0,10.0,8.3,
6290,2.0,0.69,34.0,10.0,8.3,
