,SO2,CO,PM10,PM25,NO2,pr
3913,3.4,0.33,94.0,46.0,24.8,
3914,6.0,0.37,94.0,46.0,22.2,
3915,6.2,0.41,94.0,47.0,19.2,
3916,5.7,0.4,94.0,48.0,21.1,
3917,3.7,0.32,95.0,48.0,21.2,
3918,3.0,0.28,98.0,45.0,20.9,
3919,2.8,0.27,100.0,42.0,20.1,
3920,3.3,0.28,99.0,38.0,18.5,
3921,3.1,0.27,96.0,37.0,17.7,
3922,3.7,0.24,92.0,36.0,16.9,
3923,3.3,0.21,88.0,35.0,17.2,
3924,2.7,0.21,86.0,36.0,17.5,
3925,2.3,0.23,83.0,35.0,17.6,
3926,1.9,0.25,82.0,35.0,17.5,
3927,2.1,0.25,81.0,34.0,17.1,
3928,2.9,0.25,78.0,33.0,15.9,
3929,3.0,0.25,76.0,34.0,15.3,
3930,2.1,0.25,71.0,34.0,16.2,
3931,2.3,0.24,68.0,34.0,15.8,
3932,2.4,0.25,67.0,35.0,16.1,
3933,2.7,0.27,68.0,36.0,18.0,
3934,1.8,0.3,70.0,37.0,23.1,
3935,1.8,0.31,74.0,38.0,23.1,
3936,2.9,0.32,78.0,40.0,15.8,
3937,3.5,0.31,84.0,39.0,12.1,
3938,2.3,0.31,87.0,38.0,9.3,
3939,1.9,0.29,90.0,38.0,8.9,
3940,2.3,0.26,90.0,35.0,9.4,
3941,2.3,0.21,92.0,35.0,10.1,
3942,2.2,0.15,94.0,34.0,13.3,
3943,2.2,0.16,97.0,34.0,16.8,
3944,2.4,0.15,98.0,34.0,17.2,
3945,2.6,0.16,98.0,36.0,18.3,
3946,2.2,0.17,96.0,36.0,15.8,
3947,2.1,0.19,92.0,36.0,18.6,
3948,1.7,0.23,88.0,37.0,26.7,
3949,1.8,0.26,86.0,37.0,24.7,
3950,1.7,0.3,84.0,38.0,22.2,
3951,1.6,0.31,81.0,38.0,18.3,
3952,2.1,0.33,80.0,38.0,16.7,
3953,2.2,0.32,78.0,39.0,15.5,
3954,1.9,0.32,76.0,39.0,14.2,
3955,1.8,0.31,74.0,40.0,14.9,
3956,2.1,0.28,72.0,41.0,14.8,
3957,2.7,0.31,71.0,41.0,21.1,
3958,2.9,0.34,72.0,41.0,28.1,
3959,2.3,0.37,75.0,42.0,22.9,
3960,2.0,0.36,80.0,42.0,16.8,
3961,2.3,0.35,84.0,41.0,11.6,
3962,2.4,0.34,83.0,37.0,9.5,
3963,2.4,0.34,83.0,37.0,9.5,
3964,2.2,0.3,75.0,30.0,10.6,
3965,2.0,0.24,70.0,29.0,11.5,
3966,2.4,0.17,70.0,28.0,13.5,
3967,2.3,0.13,72.0,27.0,16.8,
3968,2.3,0.13,73.0,28.0,20.7,
3969,2.2,0.14,74.0,28.0,20.3,
3970,2.7,0.16,72.0,29.0,18.2,
3971,3.8,0.18,70.0,29.0,22.4,
3972,3.4,0.2,66.0,31.0,25.6,
3973,3.4,0.2,66.0,31.0,25.6,
3974,3.4,0.2,66.0,31.0,25.6,
3975,3.4,0.2,66.0,31.0,25.6,
3976,3.4,0.2,66.0,31.0,25.6,
3977,3.4,0.2,66.0,31.0,25.6,
3978,2.6,0.25,68.0,39.0,15.6,
3979,3.3,0.24,66.0,40.0,16.5,
3980,3.2,0.25,65.0,39.0,18.4,
3981,3.1,0.28,66.0,38.0,21.8,
3982,3.4,0.32,67.0,40.0,26.3,
3983,3.9,0.35,70.0,42.0,26.5,
3984,3.7,0.34,78.0,44.0,18.9,
3985,5.1,0.33,84.0,45.0,17.3,
3986,6.9,0.33,87.0,44.0,16.8,
3987,10.4,0.33,89.0,44.0,19.7,
3988,11.4,0.32,90.0,43.0,22.9,
3989,15.5,0.31,90.0,42.0,31.2,
3990,8.8,0.27,90.0,41.0,24.7,
3991,6.1,0.24,91.0,42.0,19.7,
3992,5.1,0.25,92.0,42.0,19.5,
3993,5.1,0.26,94.0,44.0,15.8,
3994,4.8,0.26,93.0,43.0,19.9,
3995,2.9,0.27,91.0,43.0,22.6,
3996,2.7,0.27,88.0,42.0,22.7,
3997,2.7,0.25,86.0,42.0,18.8,
3998,2.2,0.25,86.0,44.0,16.3,
3999,2.6,0.26,86.0,46.0,17.0,
4000,2.4,0.26,86.0,49.0,15.4,
4001,2.4,0.26,86.0,49.0,15.4,
4002,2.7,0.25,86.0,53.0,13.6,
4003,2.7,0.25,86.0,53.0,13.6,
4004,1.9,0.23,82.0,50.0,17.2,
4005,3.1,0.27,80.0,49.0,21.9,
4006,2.9,0.28,78.0,49.0,18.9,
4007,3.8,0.28,80.0,47.0,14.4,
4008,3.3,0.27,84.0,46.0,13.1,
4009,3.4,0.26,86.0,44.0,14.9,
4010,3.4,0.26,86.0,44.0,14.9,
4011,6.8,0.32,87.0,43.0,11.7,
4012,4.2,0.3,90.0,43.0,10.5,
4013,3.6,0.25,90.0,41.0,11.1,
4014,2.7,0.22,86.0,39.0,13.6,
4015,2.5,0.2,82.0,34.0,18.5,
4016,2.9,0.21,76.0,30.0,22.5,
4017,3.0,0.22,74.0,28.0,23.2,
4018,3.6,0.18,74.0,25.0,21.4,
4019,2.6,0.17,72.0,24.0,24.2,
4020,2.6,0.17,72.0,24.0,24.2,
4021,2.6,0.2,68.0,24.0,24.8,
4022,2.7,0.22,66.0,24.0,25.6,
4023,2.8,0.24,62.0,23.0,25.1,
4024,2.8,0.24,60.0,23.0,19.7,
4025,4.9,0.24,60.0,25.0,13.1,
4026,2.9,0.23,62.0,27.0,12.3,
4027,2.7,0.22,62.0,29.0,15.7,
4028,2.2,0.22,62.0,31.0,17.5,
4029,2.2,0.22,62.0,31.0,17.5,
4030,2.2,0.22,62.0,31.0,17.5,
4031,2.2,0.22,62.0,31.0,17.5,
4032,4.7,0.23,68.0,35.0,12.8,
4033,9.7,0.25,72.0,35.0,20.1,
4034,15.0,0.28,78.0,37.0,22.9,
4035,15.0,0.29,84.0,36.0,22.9,
4036,4.8,0.28,87.0,37.0,12.7,
4037,3.0,0.25,86.0,35.0,11.9,
4038,3.3,0.22,85.0,33.0,11.9,
4039,3.3,0.22,85.0,33.0,11.9,
4040,3.3,0.2,84.0,30.0,16.3,
4041,3.3,0.2,84.0,30.0,16.3,
4042,3.3,0.2,84.0,30.0,16.3,
4043,3.6,0.15,88.0,31.0,16.5,
4044,3.8,0.16,88.0,32.0,20.1,
4045,3.8,0.16,88.0,32.0,20.1,
4046,3.8,0.16,88.0,32.0,20.1,
4047,3.8,0.16,88.0,32.0,20.1,
4048,3.3,0.19,84.0,33.0,14.8,
4049,2.5,0.19,84.0,33.0,10.7,
4050,2.2,0.18,82.0,34.0,9.6,
4051,2.1,0.18,80.0,33.0,15.2,
4052,2.1,0.18,76.0,33.0,17.0,
4053,1.8,0.18,74.0,33.0,18.9,
4054,1.8,0.18,74.0,33.0,18.9,
4055,1.8,0.18,74.0,33.0,18.9,
4056,2.4,0.16,74.0,32.0,8.1,
4057,2.2,0.16,74.0,30.0,5.9,
4058,1.8,0.15,74.0,30.0,5.2,
4059,2.6,0.15,74.0,30.0,6.3,
4060,2.6,0.15,74.0,30.0,6.3,
4061,6.3,0.13,76.0,34.0,11.2,
4062,5.1,0.12,78.0,35.0,10.5,
4063,4.2,0.12,84.0,37.0,10.4,
4064,4.2,0.12,84.0,37.0,10.4,
4065,2.4,0.14,88.0,38.0,16.3,
4066,2.3,0.17,88.0,39.0,17.7,
4067,2.2,0.18,84.0,40.0,16.9,
4068,2.1,0.19,80.0,41.0,17.9,
4069,3.0,0.2,78.0,42.0,16.9,
4070,2.6,0.22,79.0,43.0,13.3,
4071,2.3,0.24,80.0,42.0,10.4,
4072,2.1,0.24,80.0,43.0,9.6,
4073,2.4,0.22,78.0,42.0,8.5,
4074,2.3,0.2,75.0,41.0,9.3,
4075,2.0,0.19,72.0,40.0,13.9,
4076,2.4,0.18,70.0,39.0,21.0,
4077,2.6,0.19,70.0,41.0,19.5,
4078,3.2,0.18,74.0,42.0,13.0,
4079,3.0,0.15,77.0,42.0,9.3,
4080,2.9,0.14,80.0,40.0,11.1,
4081,3.2,0.14,81.0,39.0,12.4,
4082,2.8,0.14,80.0,39.0,9.5,
4083,3.2,0.14,78.0,39.0,8.7,
4084,3.4,0.12,77.0,39.0,8.8,
4085,3.7,0.1,76.0,40.0,9.6,
4086,3.4,0.09,76.0,37.0,12.8,
4087,3.4,0.09,76.0,37.0,12.8,
4088,9.8,0.13,73.0,33.0,35.6,
4089,10.2,0.2,72.0,32.0,41.0,
4090,7.2,0.25,76.0,35.0,34.5,
4091,4.1,0.29,80.0,38.0,30.6,
4092,3.8,0.32,82.0,39.0,25.9,
4093,3.8,0.32,82.0,39.0,25.9,
4094,2.1,0.33,82.0,39.0,18.8,
4095,2.6,0.34,78.0,36.0,16.2,
4096,3.2,0.34,74.0,33.0,14.1,
4097,2.5,0.31,70.0,32.0,14.6,
4098,2.5,0.25,67.0,31.0,15.2,
4099,2.5,0.21,65.0,32.0,16.4,
4100,2.6,0.18,65.0,33.0,17.1,
4101,3.4,0.18,82.0,41.0,17.5,
4102,3.2,0.18,82.0,41.0,15.9,
4103,3.8,0.17,82.0,41.0,10.4,
4104,2.7,0.17,82.0,41.0,13.5,
4105,2.7,0.17,82.0,41.0,13.5,
4106,2.8,0.15,82.0,41.0,8.1,
4107,2.8,0.14,82.0,41.0,7.5,
4108,3.1,0.12,82.0,41.0,9.0,
4109,2.9,0.09,82.0,41.0,10.3,
4110,2.8,0.08,70.0,27.0,12.8,
4111,6.0,0.09,70.0,27.0,18.4,
4112,11.0,0.11,73.0,27.0,29.5,
4113,8.5,0.14,74.0,27.0,27.7,
4114,6.7,0.18,75.0,27.0,28.6,
4115,5.8,0.22,77.0,29.0,30.2,
4116,4.4,0.27,80.0,31.0,28.1,
4117,3.7,0.33,83.0,32.0,24.8,
4118,3.1,0.37,82.0,33.0,23.8,
4119,3.5,0.39,79.0,32.0,19.5,
4120,3.1,0.38,76.0,31.0,18.7,
4121,2.4,0.37,71.0,31.0,16.0,
4122,3.3,0.36,69.0,31.0,14.7,
4123,2.8,0.33,68.0,32.0,14.5,
4124,2.1,0.29,68.0,32.0,13.5,
4125,2.1,0.29,68.0,32.0,13.5,
4126,2.1,0.29,68.0,32.0,13.5,
4127,3.3,0.26,70.0,34.0,18.3,
4128,6.9,0.27,73.0,36.0,20.7,
4129,7.2,0.27,76.0,37.0,15.4,
4130,8.2,0.28,79.0,37.0,12.8,
4131,8.6,0.28,81.0,37.0,14.7,
4132,8.4,0.28,82.0,35.0,14.2,
4133,8.3,0.26,84.0,32.0,14.8,
4134,9.5,0.25,84.0,30.0,14.0,
4135,3.5,0.21,82.0,28.0,10.6,
4136,3.5,0.21,82.0,28.0,10.6,
4137,2.4,0.18,78.0,26.0,15.4,
4138,2.9,0.16,75.0,26.0,15.5,
4139,3.0,0.17,72.0,26.0,17.8,
4140,2.8,0.2,70.0,27.0,26.2,
4141,3.1,0.22,68.0,29.0,23.3,
4142,3.1,0.22,68.0,29.0,23.3,
4143,3.1,0.22,68.0,29.0,23.3,
4144,3.1,0.22,68.0,29.0,23.3,
4145,3.1,0.22,68.0,29.0,23.3,
4146,3.1,0.22,68.0,29.0,23.3,
4147,2.6,0.27,59.0,31.0,17.1,
4148,2.6,0.26,59.0,31.0,14.7,
4149,2.6,0.26,59.0,31.0,14.7,
4150,2.4,0.25,60.0,34.0,11.4,
4151,2.4,0.25,60.0,34.0,11.4,
4152,2.8,0.24,66.0,36.0,9.2,
4153,3.2,0.23,68.0,37.0,8.3,
4154,4.0,0.22,72.0,36.0,8.6,
4155,7.2,0.23,74.0,39.0,10.9,
4156,5.7,0.21,76.0,41.0,10.0,
4157,2.3,0.19,79.0,39.0,5.9,
4158,2.1,0.17,78.0,37.0,6.4,
4159,2.2,0.15,74.0,34.0,7.7,
4160,2.5,0.15,71.0,30.0,9.9,
4161,4.0,0.15,68.0,29.0,15.1,
4162,4.0,0.15,68.0,29.0,15.1,
4163,2.6,0.17,68.0,30.0,20.4,
4164,2.5,0.18,68.0,32.0,18.3,
4165,3.1,0.2,68.0,32.0,19.2,
4166,2.7,0.24,68.0,32.0,18.9,
4167,2.8,0.26,68.0,30.0,18.8,
4168,2.8,0.28,66.0,29.0,16.3,
4169,2.1,0.28,64.0,29.0,14.4,
4170,2.2,0.26,62.0,30.0,14.6,
4171,2.2,0.26,62.0,30.0,14.6,
4172,2.1,0.25,61.0,30.0,14.5,
4173,1.9,0.24,62.0,31.0,14.5,
4174,2.7,0.24,63.0,31.0,14.8,
4175,2.9,0.22,65.0,32.0,11.7,
4176,3.3,0.21,66.0,31.0,11.9,
4177,3.3,0.22,67.0,30.0,11.9,
4178,2.4,0.2,67.0,32.0,7.6,
4179,1.7,0.2,72.0,25.0,10.6,
4180,1.8,0.19,81.0,21.0,10.2,
4181,1.6,0.17,84.0,20.0,10.1,
4182,1.6,0.14,98.0,19.0,11.6,
4183,1.7,0.14,111.0,18.0,12.7,
4184,1.6,0.14,111.0,16.0,11.4,
4185,1.6,0.15,106.0,14.0,9.6,
4186,1.6,0.15,93.0,12.0,9.1,
4187,1.6,0.14,82.0,11.0,7.7,
4188,1.6,0.13,90.0,14.0,6.6,
4189,1.7,0.12,103.0,18.0,5.8,
4190,1.6,0.12,114.0,21.0,4.4,
4191,1.6,0.11,119.0,23.0,3.6,
4192,1.4,0.1,113.0,21.0,3.4,
4193,1.5,0.08,103.0,20.0,3.8,
4194,1.4,0.08,90.0,18.0,3.0,
4195,1.3,0.07,78.0,18.0,4.3,
4196,1.5,0.07,71.0,17.0,6.8,
4197,2.4,0.07,69.0,18.0,8.4,
4198,2.4,0.07,70.0,19.0,15.7,
4199,1.7,0.07,70.0,20.0,11.2,
4200,1.8,0.08,68.0,20.0,13.0,
4201,1.9,0.09,62.0,17.0,13.1,
4202,2.0,0.11,58.0,15.0,10.3,
4203,1.9,0.12,58.0,18.0,13.4,
4204,1.9,0.13,65.0,21.0,13.3,
4205,2.1,0.14,74.0,25.0,12.6,
4206,2.1,0.14,74.0,25.0,12.6,
4207,2.5,0.15,94.0,30.0,13.3,
4208,2.1,0.16,102.0,32.0,12.3,
4209,2.1,0.16,108.0,33.0,11.6,
4210,2.4,0.16,112.0,32.0,11.1,
4211,2.3,0.15,114.0,32.0,10.4,
4212,1.7,0.15,112.0,31.0,9.7,
4213,2.3,0.15,108.0,30.0,10.3,
4214,2.3,0.15,104.0,31.0,10.3,
4215,2.2,0.14,99.0,30.0,8.7,
4216,2.1,0.13,94.0,29.0,10.0,
4217,2.4,0.12,89.0,28.0,7.0,
4218,2.2,0.11,84.0,26.0,7.4,
4219,2.4,0.11,80.0,24.0,13.6,
4220,2.6,0.11,75.0,24.0,17.8,
4221,2.7,0.11,70.0,24.0,11.8,
4222,2.3,0.11,68.0,24.0,10.7,
4223,2.0,0.12,67.0,24.0,7.8,
4224,1.9,0.12,65.0,24.0,6.3,
4225,2.1,0.13,64.0,23.0,6.3,
4226,2.1,0.14,64.0,22.0,5.8,
4227,2.9,0.14,65.0,21.0,6.1,
4228,2.3,0.13,66.0,19.0,6.5,
4229,2.4,0.12,65.0,19.0,6.6,
4230,3.1,0.11,65.0,18.0,6.6,
4231,3.5,0.1,64.0,18.0,7.4,
4232,4.7,0.1,66.0,18.0,16.0,
4233,2.9,0.1,68.0,19.0,12.8,
4234,3.9,0.11,72.0,21.0,22.7,
4235,4.2,0.14,76.0,22.0,25.9,
4236,2.8,0.17,78.0,24.0,26.8,
4237,2.2,0.19,79.0,25.0,19.2,
4238,1.9,0.2,78.0,25.0,12.2,
4239,1.9,0.2,74.0,24.0,10.7,
4240,1.7,0.2,68.0,23.0,11.9,
4241,1.8,0.2,63.0,23.0,11.7,
4242,1.8,0.18,60.0,23.0,13.6,
4243,1.9,0.16,58.0,24.0,16.3,
4244,2.2,0.15,58.0,24.0,17.4,
4245,2.8,0.17,58.0,25.0,20.6,
4246,4.3,0.19,58.0,26.0,22.2,
4247,4.3,0.19,58.0,26.0,22.2,
4248,2.2,0.18,59.0,24.0,8.4,
4249,3.6,0.19,58.0,21.0,11.8,
4250,3.5,0.18,57.0,18.0,9.5,
4251,5.3,0.18,57.0,18.0,11.3,
4252,8.4,0.17,57.0,19.0,14.9,
4253,11.0,0.16,60.0,21.0,20.3,
4254,5.7,0.14,64.0,23.0,16.3,
4255,4.8,0.15,69.0,24.0,14.9,
4256,5.0,0.15,74.0,25.0,16.4,
4257,2.0,0.16,77.0,25.0,17.1,
4258,1.5,0.18,78.0,24.0,19.5,
4259,1.5,0.2,84.0,25.0,20.3,
4260,2.8,0.24,86.0,26.0,23.7,
4261,2.7,0.25,86.0,27.0,20.0,
4262,2.6,0.26,84.0,29.0,13.9,
4263,2.2,0.25,79.0,29.0,9.0,
4264,2.4,0.25,73.0,29.0,7.1,
4265,0.7,0.25,70.0,30.0,6.4,
4266,0.7,0.24,70.0,30.0,8.2,
4267,0.8,0.23,71.0,30.0,14.4,
4268,2.3,0.22,70.0,30.0,19.7,
4269,3.1,0.22,69.0,31.0,19.8,
4270,5.3,0.22,70.0,31.0,17.4,
4271,3.3,0.22,70.0,31.0,13.9,
4272,2.4,0.21,70.0,29.0,9.5,
4273,2.0,0.2,68.0,26.0,9.0,
4274,1.1,0.19,66.0,23.0,7.7,
4275,0.9,0.17,62.0,20.0,7.9,
4276,2.6,0.14,59.0,20.0,10.2,
4277,2.6,0.11,59.0,20.0,15.9,
4278,2.8,0.09,60.0,20.0,14.7,
4279,2.9,0.09,61.0,19.0,17.2,
4280,3.5,0.1,62.0,17.0,22.2,
4281,1.9,0.13,63.0,17.0,31.9,
4282,1.6,0.17,64.0,18.0,29.0,
4283,1.5,0.22,65.0,18.0,29.6,
4284,4.3,0.27,66.0,21.0,30.7,
4285,5.2,0.31,68.0,23.0,27.5,
4286,3.5,0.34,70.0,26.0,22.8,
4287,4.6,0.36,72.0,28.0,20.2,
4288,3.3,0.36,72.0,30.0,17.3,
4289,0.7,0.34,70.0,30.0,11.2,
4290,0.5,0.3,66.0,28.0,9.7,
4291,0.5,0.26,64.0,27.0,12.8,
4292,1.6,0.21,61.0,24.0,20.0,
4293,2.6,0.21,58.0,23.0,23.8,
4294,2.6,0.21,58.0,23.0,19.9,
4295,2.2,0.19,57.0,23.0,13.7,
4296,2.5,0.18,56.0,23.0,8.8,
4297,2.3,0.17,54.0,21.0,7.3,
4298,1.7,0.17,50.0,19.0,8.5,
4299,0.5,0.17,50.0,20.0,8.3,
4300,1.6,0.16,55.0,21.0,9.3,
4301,3.1,0.12,58.0,22.0,10.9,
4302,3.5,0.1,60.0,21.0,13.1,
4303,3.4,0.1,57.0,20.0,13.8,
4304,3.0,0.11,54.0,20.0,16.9,
4305,1.2,0.12,52.0,19.0,18.1,
4306,1.2,0.14,52.0,19.0,17.9,
4307,0.4,0.18,54.0,19.0,23.6,
4308,1.9,0.2,54.0,20.0,19.1,
4309,2.3,0.22,56.0,22.0,19.1,
4310,4.5,0.23,57.0,23.0,13.7,
4311,4.1,0.23,56.0,25.0,12.1,
4312,3.5,0.24,54.0,26.0,13.4,
4313,0.5,0.23,53.0,27.0,15.1,
4314,0.5,0.21,54.0,28.0,12.2,
4315,0.5,0.19,54.0,27.0,15.3,
4316,2.0,0.18,54.0,28.0,12.9,
4317,1.8,0.21,54.0,29.0,16.8,
4318,2.2,0.21,52.0,29.0,14.1,
4319,2.6,0.2,50.0,29.0,9.4,
4320,2.5,0.18,48.0,26.0,9.7,
4321,1.9,0.17,44.0,22.0,7.5,
4322,1.6,0.16,44.0,19.0,5.5,
4323,1.6,0.15,44.0,17.0,4.4,
4324,1.4,0.12,43.0,14.0,5.6,
4325,1.8,0.08,40.0,13.0,13.0,
4326,1.6,0.07,38.0,12.0,13.0,
4327,1.7,0.08,36.0,10.0,16.7,
4328,2.1,0.09,36.0,9.0,24.6,
4329,1.0,0.12,35.0,9.0,24.3,
4330,1.0,0.14,34.0,9.0,13.6,
4331,1.0,0.14,34.0,9.0,13.6,
4332,1.0,0.14,34.0,9.0,13.6,
4333,1.0,0.14,34.0,9.0,13.6,
4334,1.0,0.14,34.0,9.0,13.6,
4335,1.0,0.14,34.0,9.0,13.6,
4336,1.0,0.14,34.0,9.0,13.6,
4337,1.0,0.14,34.0,9.0,13.6,
4338,1.0,0.08,20.0,7.0,5.6,
4339,1.0,0.07,19.0,7.0,9.9,
4340,2.2,0.08,18.0,7.0,10.9,
4341,3.5,0.1,18.0,8.0,14.6,
4342,2.1,0.11,18.0,9.0,9.5,
4343,3.2,0.11,20.0,9.0,11.9,
4344,3.9,0.12,22.0,9.0,11.9,
4345,4.1,0.13,26.0,10.0,9.6,
4346,3.2,0.14,30.0,11.0,8.4,
4347,3.2,0.15,32.0,13.0,8.2,
4348,3.4,0.15,35.0,15.0,9.7,
4349,3.6,0.12,36.0,16.0,10.9,
4350,4.1,0.12,35.0,17.0,10.0,
4351,3.5,0.12,36.0,18.0,11.9,
4352,3.9,0.12,38.0,19.0,13.3,
4353,3.0,0.12,38.0,19.0,14.8,
4354,2.7,0.12,40.0,19.0,12.8,
4355,2.6,0.12,42.0,19.0,12.1,
4356,3.0,0.11,42.0,18.0,12.1,
4357,3.1,0.12,42.0,18.0,14.9,
4358,2.7,0.12,42.0,19.0,10.4,
4359,2.9,0.12,39.0,20.0,8.8,
4360,3.4,0.11,37.0,21.0,7.5,
4361,2.6,0.1,36.0,20.0,8.4,
4362,2.4,0.09,34.0,19.0,10.3,
4363,2.6,0.09,34.0,18.0,11.8,
4364,2.6,0.09,34.0,19.0,10.6,
4365,3.8,0.09,34.0,21.0,10.1,
4366,4.2,0.09,36.0,21.0,8.9,
4367,4.0,0.09,38.0,22.0,7.6,
4368,3.0,0.09,38.0,20.0,6.9,
4369,3.7,0.1,38.0,19.0,8.5,
4370,4.4,0.1,39.0,19.0,8.4,
4371,4.2,0.1,41.0,19.0,6.7,
4372,3.3,0.09,45.0,19.0,7.7,
4373,3.4,0.07,48.0,18.0,7.4,
4374,3.6,0.07,48.0,16.0,6.4,
4375,3.6,0.06,45.0,13.0,7.3,
4376,3.6,0.09,42.0,12.0,9.3,
4377,3.7,0.08,41.0,14.0,8.2,
4378,4.5,0.08,41.0,14.0,11.8,
4379,5.9,0.08,40.0,14.0,10.0,
4380,4.1,0.08,40.0,14.0,11.5,
4381,4.5,0.09,38.0,12.0,11.5,
4382,4.6,0.09,36.0,11.0,8.8,
4383,5.0,0.1,34.0,10.0,12.0,
4384,4.1,0.09,33.0,10.0,10.5,
4385,4.1,0.09,33.0,10.0,10.5,
4386,4.8,0.08,32.0,11.0,7.5,
4387,3.0,0.08,32.0,13.0,6.9,
4388,2.6,0.09,32.0,13.0,10.8,
4389,3.6,0.09,30.0,12.0,9.8,
4390,3.8,0.09,29.0,11.0,7.9,
4391,3.9,0.09,28.0,10.0,7.9,
4392,3.5,0.09,28.0,9.0,7.9,
4393,3.3,0.1,26.0,9.0,7.5,
4394,3.2,0.1,28.0,8.0,5.5,
4395,3.1,0.09,30.0,7.0,5.8,
4396,2.2,0.09,30.0,6.0,7.0,
4397,3.4,0.08,30.0,5.0,7.7,
4398,3.4,0.08,30.0,4.0,7.8,
4399,3.3,0.08,28.0,6.0,8.3,
4400,3.2,0.08,30.0,7.0,9.0,
4401,3.1,0.08,33.0,9.0,8.5,
4402,3.1,0.08,39.0,12.0,9.8,
4403,2.9,0.1,47.0,14.0,15.1,
4404,2.5,0.1,54.0,15.0,14.2,
4405,3.9,0.11,56.0,16.0,12.0,
4406,3.8,0.11,60.0,16.0,8.8,
4407,3.2,0.11,63.0,17.0,6.3,
4408,3.4,0.11,66.0,18.0,7.3,
4409,3.4,0.11,68.0,18.0,7.2,
4410,2.8,0.11,70.0,19.0,5.5,
4411,3.1,0.1,73.0,22.0,5.7,
4412,2.7,0.11,76.0,24.0,11.4,
4413,4.1,0.12,80.0,27.0,16.5,
4414,4.3,0.17,80.0,28.0,19.1,
4415,4.7,0.21,81.0,29.0,22.1,
4416,4.3,0.24,80.0,30.0,21.7,
4417,4.1,0.26,80.0,31.0,17.6,
4418,3.9,0.27,80.0,32.0,15.0,
4419,4.2,0.27,80.0,32.0,15.0,
4420,3.7,0.27,80.0,31.0,16.6,
4421,4.2,0.26,84.0,30.0,19.1,
4422,4.2,0.23,89.0,28.0,22.5,
4423,4.3,0.21,96.0,27.0,21.5,
4424,3.7,0.19,99.0,26.0,22.8,
4425,3.5,0.19,100.0,25.0,21.3,
4426,3.5,0.19,99.0,24.0,19.4,
4427,3.7,0.19,94.0,23.0,19.6,
4428,2.8,0.19,90.0,22.0,18.8,
4429,3.2,0.19,85.0,20.0,12.8,
4430,3.2,0.17,77.0,19.0,9.3,
4431,3.0,0.16,68.0,18.0,12.8,
4432,2.7,0.14,59.0,17.0,10.8,
4433,2.7,0.12,49.0,14.0,11.7,
4434,2.7,0.1,40.0,13.0,10.2,
4435,2.7,0.09,34.0,12.0,8.6,
4436,2.7,0.08,30.0,11.0,13.6,
4437,2.7,0.09,28.0,11.0,19.2,
4438,2.7,0.11,28.0,11.0,22.4,
4439,0.8,0.15,28.0,11.0,21.4,
4440,1.1,0.18,30.0,11.0,20.7,
4441,0.9,0.19,31.0,12.0,14.2,
4442,0.5,0.2,34.0,11.0,14.1,
4443,0.5,0.2,34.0,11.0,14.1,
4444,0.5,0.2,34.0,11.0,14.1,
4445,0.5,0.2,34.0,11.0,14.1,
4446,1.0,0.18,36.0,12.0,14.3,
4447,1.8,0.16,39.0,13.0,20.0,
4448,1.8,0.15,44.0,15.0,20.5,
4449,1.9,0.16,51.0,17.0,17.5,
4450,1.8,0.17,56.0,17.0,17.1,
4451,3.1,0.18,55.0,18.0,18.6,
4452,2.1,0.19,53.0,18.0,18.3,
4453,2.8,0.19,50.0,17.0,18.3,
4454,2.1,0.19,48.0,18.0,16.6,
4455,1.8,0.18,48.0,18.0,17.8,
4456,0.7,0.17,48.0,20.0,18.8,
4457,1.3,0.17,48.0,21.0,20.3,
4458,1.4,0.16,50.0,21.0,20.5,
4459,1.3,0.15,50.0,22.0,21.1,
4460,0.9,0.15,50.0,21.0,20.8,
4461,3.0,0.19,48.0,19.0,21.0,
4462,4.9,0.26,48.0,19.0,22.4,
4463,3.0,0.28,49.0,20.0,24.4,
4464,1.7,0.3,50.0,21.0,19.0,
4465,1.7,0.31,53.0,25.0,16.5,
4466,2.0,0.31,56.0,25.0,14.9,
4467,3.2,0.32,58.0,24.0,14.4,
4468,2.0,0.31,60.0,25.0,14.7,
4469,3.2,0.27,62.0,23.0,16.1,
4470,3.1,0.2,64.0,24.0,15.6,
4471,3.3,0.18,66.0,25.0,21.1,
4472,2.1,0.17,68.0,25.0,21.0,
4473,3.4,0.19,70.0,25.0,26.2,
4474,2.8,0.22,72.0,24.0,29.4,
4475,2.2,0.25,75.0,24.0,32.6,
4476,1.9,0.26,76.0,25.0,27.6,
4477,1.4,0.27,78.0,26.0,22.6,
4478,3.0,0.28,80.0,27.0,21.0,
4479,1.2,0.29,78.0,28.0,18.8,
4480,1.3,0.29,77.0,28.0,16.8,
4481,3.4,0.28,77.0,29.0,21.6,
4482,1.7,0.26,78.0,30.0,19.8,
4483,1.5,0.24,80.0,32.0,21.9,
4484,2.0,0.27,82.0,33.0,29.4,
4485,3.4,0.3,84.0,35.0,30.9,
4486,3.1,0.3,88.0,38.0,20.0,
4487,2.3,0.3,90.0,38.0,13.0,
4488,2.5,0.29,90.0,38.0,11.8,
4489,2.9,0.28,88.0,36.0,13.5,
4490,3.7,0.28,85.0,34.0,13.1,
4491,5.3,0.27,83.0,33.0,14.8,
4492,10.7,0.25,85.0,33.0,23.1,
4493,10.1,0.24,86.0,34.0,26.4,
4494,7.9,0.25,87.0,35.0,28.6,
